speaker,pos
Gregg,I/PRP am/VBP not/RB sure/JJ this/DT will/MD hold/VB but/CC
Gregg,As/IN a/DT general/JJ
Gregg,I/PRP think/VBP we/PRP should/MD try/VB to/TO design/VB guidelines/NNS that/WDT do/VBP not/RB forbid/VB anything/NN -/: but/CC
Gregg,rather/RB tell/NN people/NNS how/WRB to/TO do/VB things/NNS so/RB that/IN they/PRP will/MD be/VB accessible/JJ ./.
Gregg,When/WRB the/DT next/JJ version/NN comes/VBZ out/RP next/JJ week/NN -/: we/PRP should/MD look/VB through/IN it/PRP to/TO see/VB
Gregg,how/WRB it/PRP looks/VBZ in/IN this/DT regard/NN ./.
Gregg,Gregg/NN
Gregg,
Gregg,Gregg/NNP C/NNP Vanderheiden/NNP
Gregg,Professor/NNP -/: Human/JJ Factors/NNS
Gregg,Depts/NNS of/IN Ind/NNP ./. and/CC Biomed/NNP ./. Engr/NNP ./. -/: U/NN of/IN Wis/NNP ./.
Gregg,Director/NNP -/: Trace/NN R/NNP D/NNP Center/NNP
Gregg,
Gregg,FAX/NN
Gregg,For/IN a/DT list/NN of/IN our/PRP$ listserves/NNS send/VBP to/TO
Kynn,"At/IN 06:38/CD PM/NNP ,/, Gregg/NNP Vanderheiden/NNP wrote:/NN"
Kynn,I/PRP am/VBP not/RB sure/JJ this/DT will/MD hold/VB but/CC
Kynn,As/IN a/DT general/JJ
Kynn,I/PRP think/VBP we/PRP should/MD try/VB to/TO design/VB guidelines/NNS that/WDT do/VBP not/RB forbid/VB anything/NN -/: but/CC
Kynn,rather/RB tell/NN people/NNS how/WRB to/TO do/VB things/NNS so/RB that/IN they/PRP will/MD be/VB accessible/JJ ./.
Kynn,"I/PRP agree/VBP with/IN this/DT approach/NN ./. Consistent/JJ with/IN this/DT approach/NN ,/, I/PRP feel/VBP ,/,"
Kynn,"is/VBZ a/DT methodology/NN of/IN which/WDT says/VBZ you/PRP do/VBP it/PRP ,/, but/CC"
Kynn,to/TO do/VB it/PRP right/RB you/PRP have/VBP to/TO do/VB and/CC and/CC that/DT will/MD still/RB
Kynn,mean/NN you/PRP are/VBP losing/VBG out/RP on/IN and/CC but/CC if/IN you/PRP REALLY/VBP REALLY/VB
Kynn,"WANT/NNP TO/NNP ,/, hey/NN ,/, it/PRP is/VBZ your/PRP$"
Kynn,This/DT is/VBZ not/RB forbidding/VBG anything/NN but/CC it/PRP is/VBZ making/VBG it/PRP clear/JJ that/IN there/EX
Kynn,"are/VBP definite/JJ problems/NNS with/IN certain/JJ approaches/NNS ,/, and/CC if/IN someone/NN chooses/NNS"
