speaker,pos
Charles,"Peter/NNP ,/, or/CC other/JJ folks/NNS"
Charles,"Is/VBZ there/EX anyone/NN from/IN the/DT OpenOffice/NNP or/CC StarOffice/NNP projects/NNS who/WP has/VBZ time/NN to/TO represent/VB the/DT group/NN on/IN the/DT W3C/NNP Authoring/NNP Tool/NNP Accessibility/NNP Guidelines/NNP working/VBG group/NN ,/, or/CC to/TO give/VB us/PRP updates/NNS and/CC feedback/NN on/IN how/WRB much/JJ those/DT guidelines/NNS are/VBP implemented/VBN by/IN the/DT project/NN ?/."
Charles,The/DT Guidelines/NNS are/VBP designed/VBN to/TO apply/VB to/TO all/DT tools/NNS used/VBN to/TO produce/VB content/NN for/IN the/DT Web/NNP
Charles,"-/: both/DT ""HTML/NNP editors""/NN and/CC the/DT range/NN of/IN other/JJ tools/NNS that/IN people/NNS use/VBP to/TO produce/VB content/NN ,/, such/JJ as/IN office/NN productivity/NN tools/NNS and/CC media/NNS editing/VBG tools/NNS ./."
Charles,More/JJR information/NN at/IN and/CC guidelines/NNS (W3C/NNP Recommendation/NNP since/IN Feb/NNP 2000)/CD at/IN
Charles,cheers/NNS
Charles,Charles/NNP McCN/NNP
Charles,
Charles,Charles/NNP McCathieNevile/NNP phone:/NN +61/VBD 409/CD 134/CD 136/CD
Charles,W3C/NNP Web/NNP Accessibility/NNP Initiative/NNP fax:/NN +1/VBD 617/CD 258/CD 5999/CD
Charles,"Location:/NNP 21/CD Mitchell/NNP street/NN FOOTSCRAY/NNP Vic/NNP 3011/CD ,/, Australia/NNP"
Charles,"(or/JJ W3C/NNP INRIA/NNP ,/, Route/NNP des/VBZ Lucioles/NNP ,/, BP/NNP 93/CD ,/, 06902/CD Sophia/NNP Antipolis/NNP Cedex/NNP ,/, France)/NNP"
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Charles,
Liddy,I/PRP was/VBD all/DT set/VBN up/RP and/CC ready/JJ to/TO go/VB but/CC missed/VBD my/PRP$ alarm/NN and/CC the/DT
Liddy,sorry/NN
Liddy,I/PRP wanted/VBD to/TO discuss/VB the/DT possibility/NN of/IN a/DT at/IN www11/NN
Liddy,-/: I/PRP think/VBP we/PRP have/VBP a/DT full-day/JJ workshop/NN on/IN the/DT tutorial/JJ workshop/NN day/NN but/CC I/PRP wanted/VBD to/TO check/VB the/DT agenda/NN and/CC format/NN for/IN that/DT day/NN ./.
Liddy,See/NNP next/JJ email/NN ./.
Liddy,Liddy/NNP
Charles,"Me/NNP too/RB ,/, sorry/JJ folks/NNS ./."
Charles,Was/NNP anyone/NN on/IN the/DT call/NN ?/.
Charles,chaals/NNS
Charles,
Charles,
Jan,"Sorry/NNP ,/, I/PRP missed/VBD too/RB ./."
Jan,I/PRP slept/VBP in/IN after/IN flying/VBG in/IN late/JJ ./.
Jan,-/: Jan/NN
Jan,
Jan,
Jan,
Jan,
Jan,
Jan,
Jan,"Cheers/NNS ,/,"
Jan,Jan/NN
Jan,
Jan,Jan/NNP Richards/NNP
Jan,UI/NNP Design/NNP Specialist/NNP
Jan,Adaptive/NNP Technology/NNP Resource/NNP Centre/NNP
Jan,University/NNP of/IN Toronto/NNP
Jan,
Jan,Phone:/NNP 946-7060/CD
Jan,Fax:/CD 971-2896/JJ
Jan,
Jutta,We/PRP did/VBD hold/VB a/DT short/JJ meeting/NN with/IN Phil/NNP and/CC Heather/NNP on/IN the/DT call/NN ./.
Jutta,The/DT Summit/NNP was/VBD discussed/VBN ./.
Jutta,"Heather/NNP will/MD not/RB be/VB able/JJ to/TO make/VB it/PRP due/JJ to/TO wedding/VBG plans/NNS ,/, IBM/NNP will/MD be/VB there/RB ./."
Jutta,Everyone/NN thought/VBD it/PRP was/VBD a/DT good/JJ opportunity/NN to/TO pull/VB together/RB the/DT various/JJ efforts/NNS ./.
Jutta,Jutta/NN
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Liddy,I/PRP have/VBP submitted/VBN a/DT request/NN to/TO hold/VB this/DT
Liddy,-/: if/IN we/PRP are/VBP successful/JJ we/PRP can/MD decide/VB how/WRB to/TO do/VB it/PRP and/CC we/PRP do/VBP not/RB need/VB to/TO go/VB through/IN papers/NNS submission/VBP etc/FW
Liddy,Liddy/NNP
