speaker,pos
jonathan,Peepo/NNP has/VBZ advocated/VBN for/IN some/DT years/NNS the/DT use/NN of/IN the/DT keyboard/NN as/IN means/NNS to/TO select/VB links/NNS ./.
jonathan,"In/IN the/DT latest/JJS mozilla/NN browser/NN ,/, when/WRB you/PRP type/VBP a/DT letter/NN ,/, except/IN in/IN a/DT text/JJ entry/NN box/NN ,/, it/PRP cycles/VBZ through/IN links/NNS that/WDT have/VBP that/DT letter/NN in/IN their/PRP$ text/NN ./."
jonathan,"it/PRP seems/VBZ slightly/RB buggy/JJ ,/, but/CC what/WP do/VBP you/PRP think/VB ?/."
jonathan,(course/VB it/PRP screws/VB my/PRP$ coding/VBG right/JJ and/CC proper)/VB
jonathan,thanks/NNS
jonathan,jonathan/NN
iris,
iris,
iris,
iris,i/NN found/VBD out/RP about/IN this/DT only/RB a/DT few/JJ days/NNS ago/RB and/CC have/VBP been/VBN using/VBG the/DT so-called/JJ since/IN then/RB quite/RB a/DT lot/NN ./.
iris,i/NNS have/VBP not/RB found/VBN it/PRP buggy/JJR at/IN all/DT and/CC absolutely/RB love/VB it/PRP ./.
iris,it/PRP is/VBZ more/RBR a/DT Find/NNP function/NN then/RB a/DT 'cycling/VBG through/IN links'/JJ function/NN ./.
iris,with/IN the/DT focus/NN on/IN the/DT page/NN you/PRP just/RB type/VB a/DT word/NN (or/NN beginning/NN of/IN it)/NN and/CC mozilla/NN jumps/NNS to/TO that/DT word/NN ./.
iris,F3/NNP finds/VBZ the/DT next/JJ instance/NN ./.
iris,it/PRP first/RB only/RB looks/VBZ at/IN links/NNS but/CC if/IN you/PRP type/VBP a/DT before/IN the/DT word/NN it/PRP searches/VBZ the/DT whole/JJ text/NN ./.
iris,it/PRP really/RB just/RB saves/NNS you/PRP bringing/VBG up/RP that/DT cumbersome/NN Find/NNP dialogue/NN box/NN ./.
iris,i/NNS do/VBP not/RB think/VB it/PRP really/RB works/VBZ for/IN cycling/VBG through/IN links/NNS ./.
iris,the/DT tab/NN key/NN works/VBZ better/RBR for/IN that/DT ./.
iris,iris/NN
iris,
iris,
iris,omnia/NN mea/NN mecum/NN porto/NN
iris,
iris,
iris,
iris,__________________________________________________/NN
iris,Do/VB you/PRP
iris,New/NNP DSL/NNP Internet/NNP Access/NNP from/IN SBC/NNP Yahoo/NNP !/.
iris,
iris,
iris,how/WRB does/VBZ it/PRP screw/VB your/PRP$ coding/NN ?/.
iris,iris/NN
iris,
iris,
iris,omnia/NN mea/NN mecum/NN porto/NN
iris,
iris,
iris,
iris,__________________________________________________/NN
iris,Do/VB you/PRP
iris,New/NNP DSL/NNP Internet/NNP Access/NNP from/IN SBC/NNP Yahoo/NNP !/.
iris,
Timothy,
Timothy,
Timothy,
Timothy,I/PRP have/VBP loved/VBN Opera's/NNP for/IN a/DT long/JJ time/NN ./.
Timothy,Sounds/NNS like/IN Moz/NNP has/VBZ copped/VBN another/DT Opera/NNP feature/NN
Timothy,
Timothy,
Timothy,
Timothy,I/PRP still/RB have/VBP not/RB found/VBN anything/NN that/WDT matches/VBZ Opera's/NNP CONTROL+J/NNP (which/NNP will/MD list/VB all/DT links/NNS on/IN the/DT
Timothy,It/PRP also/RB gives/VBZ you/PRP a/DT quick/JJ method/NN to/TO see/VB if/IN your/PRP$ links/NNS will/MD make/VB sense/NN when/WRB read/NN out/IN of/IN context/NN ./.
Timothy,TjL/NN
Timothy,
Timothy,30/CD Days/NNPS to/TO becoming/VBG an/DT Opera/NN Lover/NN
Timothy,
Timothy,Day/NNP 25:/CD Opera/NNP does/VBZ Plug-ins/NNS (better/RBR than/IN the/DT other/JJ guys)/NN too/RB
Timothy,
jonathan,"well/RB those/DT are/VBP some/DT of/IN the/DT positives/NNS ,/, how/WRB about/IN disabling/VBG for/IN those/DT who/WP are/VBP hyperactive/JJ ,/, and/CC just/RB cannot/VB stop/JJ fiddling/NN with/IN the/DT keyboard/NN ?/."
jonathan,its/PRP$ buggy/NN in/IN the/DT sense/NN that/IN for/IN instance/NN words/NNS are/VBP not/RB just/RB those/DT that/IN start/VBP with/IN the/DT letter/NN k/NN but/CC also/RB those/DT that/WDT include/VBP the/DT letter/NN k/NN ./.
jonathan,I/PRP would/MD expect/VB it/PRP to/TO have/VB a/DT few/JJ others/NNS besides/IN ./.
jonathan,jonathan/NN
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
jonathan,
