speaker,pos
Rob,"Chris/NNP Lilley/NNP ,/, Brian/NNP Stell/NNP and/CC others/NNS have/VBP been/VBN discussing/VBG the/DT rash/NN of/IN irate/NN ,/, me/PRP off/RP this/DT mesages/VBZ the/DT listserv/NN has/VBZ received/VBN ,/, lately/RB ./."
Rob,"Well/RB ,/, folks:/NN YOU/NNP cannot/VBP UNSUBSCRIBE/NNP FROM/NNP THIS/NNP LIST/NNP !/."
Rob,"I/PRP have/VBP tried/VBN for/IN 2/CD months/NNS to/TO get/VB off/RP this/DT list/NN ,/, I/PRP have/VBP followed/VBN the/DT rules/NNS ,/, I/PRP have/VBP tried/VBN variations/NNS of/IN the/DT theme/NN ,/, looking/VBG for/IN some/DT hidden/NN to/TO no/DT avail/NN ./."
Rob,"So/RB ,/, the/DT last/JJ resort/NN of/IN those/DT who/WP have/VBP tried/VBN everything/NN else/RB is/VBZ to/TO post/VB to/TO the/DT list/NN they/PRP want/VBP to/TO be/VB rid/JJ of/IN ./."
Rob,"it/PRP is/VBZ irony/JJ ,/, but/CC it/PRP is/VBZ a/DT fact/NN ./."
Rob,PLEASE/NNP GET/NNP ME/NNP OFF/IN THIS/NNP
Rob,
Rob,Rob/NNP Wood/NNP
Rob,HyperGold/NNP Web/NNP Services/NNPS
Rob,
Kimberly,"Well/RB ,/, that/IN explains/VBZ a/DT lot/NN !/."
Kimberly,"I/PRP have/VBP been/VBN trying/VBG for/IN awhile/NN too/RB ,/, and/CC I/PRP cannot/VBP seem/VB to/TO get/VB off/RP ./."
Kimberly,Please/NN !/.
Kimberly,Take/VB me/PRP off/RP this/DT list/NN !/.
Kimberly,And/CC your/PRP$ automated/JJ email/NN
Kimberly,Haeger/NN
Kimberly,Technical/JJ Writer/NN
Kimberly,Netscape/NN
Hakon,
Hakon,
Hakon,
Hakon,
Hakon,Please/NNP remain/VBP calm/JJ ./.
Hakon,Our/PRP$ automated/JJ list/NN manager/NN works/VBZ very/RB well/RB ./.
Hakon,Sometimes/RB there/EX are/VBP problems/NNS due/JJ to:/NNS
Hakon,-/: you/PRP being/VBG subscribed/VBN under/IN another/DT
Hakon,this/DT was/VBD the/DT case/NN for/IN the/DT first/JJ among/IN the/DT two/CD recent/JJ messages/NNS ./.
Hakon,-/: you/PRP being/VBG subscribed/VBN to/TO a/DT mail/NN exploder/NN in/IN the/DT company/NN you/PRP work/VBP for/IN
Hakon,"this/DT ,/, I/PRP believe/VBP ,/, was/VBD the/DT case/NN for/IN the/DT second/JJ person/NN ./."
Hakon,Please/VB talk/NN to/TO your/PRP$ sysadm/NN about/IN this/DT problem/NN
Hakon,there/EX is/VBZ nothing/NN we/PRP can/MD do/VB
Hakon,"Regards/NNS ,/,"
Hakon,
Hakon,H/NNP ?/. k/NN o/IN n/JJ W/NNP i/NN u/VBP m/NN L/NNP i/NN e/NN
Hakon,W/NNP o/MD r/VB l/JJ d/NN Wide/NNP W/NNP e/NN b/NN Consortium/NN
Hakon,inria/NNS FRANCE/NNP
Rob,
Rob,
Rob,
Rob,
Rob,
Rob,"Well/RB ,/, after/IN receiving/VBG a/DT message/NN that/WDT informed/VBD me/PRP of/IN this/DT ,/, I/PRP responded/VBD with/IN an/DT unsubscribe/JJ e-mail/NN with/IN my/PRP$ unaliased/JJ e-mail/JJ address/NN ,/, and/CC today/NN received/VBD an/DT automated/VBN response/NN informing/VBG me/PRP that/IN your/PRP$ software/NN could/MD not/RB find/VB my/PRP$ name/NN on/IN your/PRP$ list/NN ./."
Rob,I/PRP am/VBP very/RB calm/JJ ./.
Rob,I/PRP simply/RB want/VB off/RP this/DT list/NN ./.
Rob,
Rob,Rob/NNP Wood/NNP
Rob,HyperGold/NNP Web/NNP Services/NNPS
Rob,
Rob,
Rob,
Rob,"Thanks/NNS for/IN the/DT helpful/JJ info/NN ,/, but/CC I/PRP just/RB received/VBD a/DT message/NN saying/VBG that/IN I/PRP have/VBP been/VBN removed/VBN from/IN the/DT list/NN ./."
Rob,Why/WRB ?/.
Rob,Because/IN I/PRP posted/VBD my/PRP$ difficulties/NNS to/TO the/DT list/NN ./.
Rob,"Sorry/NNP I/PRP had/VBD to/TO burden/VB you/PRP all/DT with/IN my/PRP$ problems/NNS ,/, but/CC as/IN you/PRP can/MD see/VB ,/, it/PRP worked/VBD ./."
Rob,
Rob,Rob/NNP Wood/NNP
Rob,HyperGold/NNP Web/NNP Services/NNPS
Rob,
Sam,
Sam,
Sam,
Sam,Sam/NNP Berlow/NNP
Sam,General/NNP Manager/NNP
Sam,"The/DT Font/NNP Bureau/NNP ,/, Inc/NNP ./."
Sam,
SIGROLLY@aol.com,UNSUBSCRIBE.SIGROLLY/NN
