speaker,pos
Keith,I/PRP am/VBP planning/VBG my/PRP$ schedule/NN at/IN CHI/NNP 2003/CD
Keith,-/: will/MD there/RB be/VB anything/NN happening/VBG at/IN the/DT conference/NN related/VBN to/TO this/DT W3C/NNP User/NNP interest/NN group/NN ?/.
Keith,"I/PRP do/VBP not/RB see/VB anything/NN on/IN the/DT program/NN yet/RB ,/, but/CC I/PRP suspect/VBP we/PRP could/MD at/IN least/JJS have/VBP an/DT informal/JJ SIG/NN"
Keith,-/: a/DT chance/NN to/TO meet/VB others/NNS and/CC bring/VB someone/NN like/IN me/PRP (who/VBP missed/VBD the/DT workshop)/NN up/RB to/TO speed/VB on/IN what/WP is/VBZ happening/VBG ./.
Keith,"Like/IN all/DT CHIs/NNP ,/, there/EX will/MD be/VB many/JJ competing/VBG activities/NNS ,/, so/IN the/DT sooner/NN we/PRP can/MD set/VB this/DT up/RP the/DT more/RBR likely/JJ I/PRP can/MD attend/VB ./."
Keith,Keith/NNP
Keith,
Keith,
Sharon,I/PRP will/MD be/VB at/IN CHI/NNP ./.
Sharon,I/PRP sent/VBD an/DT email/NN to/TO Steven/NNP Pemberton/NNP about/IN getting/VBG an/DT update/NN on/IN his/PRP$ draft/NN of/IN the/DT charter/NN and/CC its/PRP$ status/NN at/IN W3C/NNP ./.
Sharon,I/PRP really/RB would/MD like/VB to/TO get/VB some/DT updated/JJ info/NN ./. before/IN planning/VBG an/DT informal/JJ SIG/NNP ./.
Sharon,"However/RB ,/, if/IN you/PRP email/VBP me/PRP that/IN you/PRP are/VBP interested/JJ in/IN meeting/VBG at/IN CHI/NNP ,/, I/PRP can/MD try/VB to/TO arrange/VB"
Sharon,either/DT signing/VBG up/RP for/IN an/DT informal/JJ sig/NN or/CC arranging/VBG to/TO meet/VB for/IN lunch/NN or/CC something/NN ./.
Sharon,Sharon/NN
Sharon,Quoting/VBG Keith/NNP Instone/NN :/:
Sharon,
Sharon,
Sharon,
Sharon,
Sharon,
Sharon,
Sharon,
Mike,it/PRP is/VBZ been/VBN quite/RB a/DT while/NN since/IN I/PRP have/VBP seen/VBN any/DT traffic/NN on/IN this/DT list/NN serv/NN ./.
Mike,I/PRP had/VBD to/TO check/VB with/IN Matt/NNP May/NNP to/TO make/VB sure/JJ things/NNS were/VBD still/RB in/IN synch/NN on/IN the/DT working/VBG group/NN ./.
Mike,let/VB us/PRP not/RB lose/VB our/PRP$ zeal/NN folks/NNS !/.
Mike,-Mike/NN
Mike,
Mike,
Mike,
Mike,
Mike,
Mike,
Mike,
Mike,Quoting/VBG Keith/NNP Instone/NN :/:
Mike,
Mike,
Mike,
Mike,
Mike,
Mike,
Mike,
Chip,"I/PRP think/VBP we/PRP decided/VBD at/IN the/DT NIST/NNP meetings/NNS to/TO have/VB our/PRP$ next/JJ meeting/NN at/IN CHI/NNP ,/, and/CC I/PRP have/VBP been/VBN planning/VBG on/IN such/PDT a/DT meeting/NN there/RB ./."
Chip,Did/VB this/DT plan/NN change/NN ?/.
Chip,Chip/NN
Chip,Sharon/NNP Laskowski/NNP wrote:/NN
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,
Chip,__________________________________________________________/NN
Chip,C/NNP h/NN i/NN p/VBP A/DT l/NN e/NN x/VBZ a/DT n/JJ d/NN e/NN r/NN
Chip,"Design/NNP Lead/NNP ,/, User/NNP Interface/NNP Guidelines/NNP"
Chip,CTO-User/NNP Experience/NNP Group/NNP
Chip,"Sun/NNP Microsystems/NNPS ,/, Menlo/NNP Park/NNP (or/NNP x84551)/NN"
Chip,__________________________________________________________/NN
Sharon,I/PRP have/VBP been/VBN in/IN contact/NN with/IN Steven/NNP Pemberton/NNP ./.
Sharon,Here/RB is/VBZ the/DT plan/NN for/IN CHI:/NNP
Sharon,I/PRP will/MD sign/VB up/RP for/IN an/DT informal/JJ SIG/NNP at/IN CHI/NNP ./.
Sharon,"I/PRP have/VBP not/RB found/VBN out/IN the/DT time/NN slots/JJ yet/RB ,/, but/CC will/MD try/VB to/TO today/NN ./."
Sharon,"For/IN those/DT of/IN you/PRP who/WP want/VBP to/TO attend/VB the/DT sig/NN ,/, let/VB me/PRP know/VB if/IN you/PRP have/VBP any/DT hard/JJ constraints/NNS and/CC I/PRP will/MD try/VB to/TO sign/VB up/RP for/IN a/DT time/NN to/TO accommodate/VB as/IN many/JJ people/NNS as/IN possible/JJ ./."
Sharon,Steven/NNP and/CC I/PRP will/MD also/RB meet/VB at/IN CHI/NNP for/IN planning/NN purposes/NNS ./.
Sharon,Sharon/NN
Sharon,The/DT most/RBS convenient/JJ time/NN to/TO schedule/VB the/DT W3C/NNP UIG/NNP informal/JJ sig/NN discussion/NN is:/NN Tuesday/NNP
Sharon,This/DT is/VBZ the/DT lunchtime/JJ slot/NN ./.
Sharon,I/PRP do/VBP not/RB think/VB we/PRP will/MD need/VB the/DT entire/JJ 90/CD minutes/NNS so/RB there/EX will/MD be/VB time/NN for/IN lunch/NN afterwards/NNS ./.
Sharon,"As/IN of/IN Friday/NNP ,/, this/DT slot/NN was/VBD still/RB open/JJ for/IN an/DT informal/JJ SIG/NNP ./."
Sharon,"If/IN this/DT is/VBZ not/RB available/JJ or/CC there/EX are/VBP conflicts/NNS ,/, Wednesday/NNP will/MD be/VB the/DT backup/NN ./."
Sharon,I/PRP will/MD email/VB the/DT informal/JJ SIG/NNP people/NNS and/CC get/VB on/IN the/DT schedule/NN this/DT afternoon/NN and/CC confirm/NN via/IN this/DT listserv/NN ./.
Sharon,Hope/NN to/TO see/VB you/PRP next/JJ week/NN ./.
Sharon,Sharon/NN
Sharon,CHI/NNP attendees:/NN
