speaker,pos
Charles,There/EX have/VBP been/VBN a/DT couple/NN of/IN possiblities/NNS raised:/VBP
Charles,"Ottawa/NNP ,/, 5/CD or/CC 6/CD October/NNP (This/NNP depends/VBZ on/IN a/DT number/NN of/IN other/JJ W3C/NNP timing/NN issues)/NN"
Charles,"Nashville/NNP ,/, mid/VBZ october/NN"
Charles,How/WRB do/JJ people/NNS feel/VB about/IN either/DT of/IN these/DT ?/.
Charles,"Are/IN we/PRP ready/JJ for/IN a/DT meeting/NN ,/, overdue/JJ for/IN one/CD ,/, nowhere/RB near/IN it/PRP ?/."
Charles,"Are/IN these/DT good/JJ locations/NNS ,/, or/CC does/VBZ someone/NN have/VB another/DT proposal/NN (offer/NN of/IN"
Charles,Charles/NNP
Charles,
Charles,Charles/NNP McCathieNevile/NNP phone:/NN +61/VBD 409/CD 134/CD 136/CD
Charles,W3C/NNP Web/NNP Accessibility/NNP Initiative/NNP
Charles,"Location:/NNP 110/CD Victoria/NNP Street/NNP ,/, Carlton/NNP VIC/NNP 3053/CD"
Charles,"Postal:/NNP GPO/NNP Box/NNP 2476V/CD ,/, Melbourne/NNP 3001/CD ,/, Australia/NNP"
William,I/PRP think/VBP we/PRP should/MD have/VB something/NN more/JJR concrete/JJ to/TO meet/VB about/IN
William,-/: something/NN that/WDT does/VBZ not/RB lend/VB itself/PRP to/TO handling/VBG ./.
William,Plus/CC it/PRP would/MD be/VB extremely/RB helpful/JJ if/IN more/JJR than/IN one/CD WG/NNP met/VBD around/IN the/DT same/JJ
William,Not/RB necessarily/RB in/IN conjunction/NN with/IN some/DT event/NN ./.
William,
William,Love/NNP ./.
William,ACCESSIBILITY/NNP IS/NNP RIGHT/NNP -/: NOT/NNP PRIVILEGE/NNP
William,
Heather,I/PRP think/VBP a/DT is/VBZ a/DT good/JJ idea/NN and/CC have/VBP no/DT problems/NNS with/IN either/DT of/IN the/DT dates/NNS suggested/VBD ./.
Heather,
Heather,
Heather,
Heather,
Heather,
Heather,
Heather,Charles/NNP
Heather,
Heather,Charles/NNP McCathieNevile/NNP phone:/NN +61/VBD 409/CD 134/CD
Heather,136/CD
Heather,W3C/NNP Web/NNP Accessibility/NNP Initiative/NNP
Heather,"Location:/NNP 110/CD Victoria/NNP Street/NNP ,/, Carlton/NNP VIC/NNP 3053/CD"
Heather,"Postal:/NNP GPO/NNP Box/NNP 2476V/CD ,/, Melbourne/NNP 3001/CD ,/, Australia/NNP"
Jutta,The/DT Nashville/NNP conference/NN is/VBZ the/DT Educause/NNP conference/NN from/IN October/NNP
Jutta,All/DT courseware/NN developers/NNS will/MD be/VB attending/VBG ./.
Jutta,Norman/NNP Coombs/NNP and/CC I/PRP will/MD be/VB presenting/VBG on/IN accessible/JJ courseware/NN authoring/VBG ./.
Jutta,Information/NN about/IN the/DT event/NN is/VBZ at:/JJ
Jutta,For/IN the/DT face/NN to/TO face/VB meeting/NN we/PRP had/VBD talked/VBN about/IN having/VBG a/DT working/VBG meeting/NN ./.
Jutta,"We/PRP would/MD have/VB a/DT set/NN of/IN tasks/NNS ie/JJ ./. Techniques/NNS for/IN specific/JJ checkpoints/NNS ,/, designing/VBG the/DT conformance/NN document/NN ,/, evaluating/VBG representative/JJ tools/NNS ./."
Jutta,We/PRP would/MD break/VB out/RP into/IN small/JJ groups/NNS to/TO create/VB drafts/NNS and/CC then/RB gather/RB as/IN a/DT whole/JJ group/NN to/TO review/VB the/DT drafts/NNS ./.
Jutta,Jutta/NN
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
Jutta,
