speaker,pos
Kathleen,online/NN at:/NN
Kathleen,
Kathleen,"The/DT Freedom/NNP Forum/NNP is/VBZ a/DT nonpartisan/JJ ,/, international/JJ foundation/NN dedicated/VBN to/TO free/JJ press/NN ,/, free/JJ speech/NN and/CC free/JJ spirit/NN for/IN all/DT people/NNS ./."
Kathleen,"The/DT foundation/NN pursues/VBZ its/PRP$ priorities/NNS through/IN conferences/NNS ,/, educational/JJ activities/NNS ,/, publishing/NN ,/, broadcasting/NN ,/, online/NN services/NNS ,/, fellowships/NNS ,/, partnerships/NNS ,/, training/NN ,/, research/NN and/CC other/JJ programs/NNS ./."
Kathleen,attachment:/NN
Kynn,
Kynn,
Kynn,"Kynn's/NNP personal/JJ opinion/NN ,/, not/RB one/CD belonging/NN to/TO the/DT WAI/NNP or/CC the/DT HTML/NNP Writers/NNP Guild/NNP"
Kynn,Adam/NNP Clayton/NNP Powell/NNP III/NNP ?/.
Kynn,Fearmonger/NNP and/CC irresponsible/JJ journalist/NN ./.
Kynn,He/PRP thinks/VBZ he/PRP has/VBZ found/VBN and/CC has/VBZ latched/VBN onto/IN it/PRP in/IN order/NN to/TO us/PRP from/IN but/CC really/RB he/PRP has/VBZ just/RB a/DT kook/NN ./.
Kynn,
Kynn,Kynn/NNP Bartlett/NNP
Kynn,"Chief/JJ Technologist/NNP ,/, Idyll/NNP Mountain/NNP Internet/NNP"
Kynn,Become/NNP AWARE/NNP of/IN Web/NNP Accessibility/NNP !/.
Kynn,The/DT Spring/NN 2000/CD Virtual/NNP Dog/NNP Show/NNP is/VBZ now/RB open/JJ !/.
Kelly,"The/DT Freedom/NNP Forum's/NNP fear/NN mongering/VBG aside/RB ,/, does/VBZ anyone/NN know/VB what/WP is/VBZ up/RP with/IN the/DT release/NN of/IN all/PDT the/DT 508/CD accessibility/NN regulations/NNS ?/."
Kelly,Why/WRB did/VBD the/DT feds/NNS take/VBP such/PDT a/DT closed-door/JJ approach/NN when/WRB it/PRP was/VBD commonly/RB expected/VBN that/IN the/DT info/NN would/MD be/VB available/JJ on/IN Feb/NNP ./. 7/CD ?/.
Kynn,
Kynn,
Kynn,Ya/NNP got/VBD me/PRP ./.
Kynn,"I/PRP do/VBP not/RB see/VB it/PRP as/IN a/DT closed-door/JJ approach/NN ,/, though/RB ,/, the/DT way/NN I/PRP read/VBP their/PRP$ announcement/NN ./."
Kynn,
Kynn,"Maybe/RB I/PRP am/VBP just/RB too/RB trusting/VBG of/IN gummit/NN workers/NNS ,/, but/CC this/DT seems/VBZ more/RBR like/JJ typical/JJ bureaucracy/NN slowness/NN than/IN any/DT sort/NN of/IN concerted/JJ conspiracy/NN to/TO derive/VB us/PRP of/IN our/PRP$ rights/NNS ./."
Kynn,"I/PRP suppose/VBP that/DT Mr/NNP ./. Yanchulis/NNP would/MD be/VB the/DT one/CD to/TO ask/VB ,/, though:/VB"
Kynn,For/IN further/JJ information/NN contact:/NN
Kynn,"Dave/NNP Yanchulis/NNP ,/, The/DT Access/NNP Board/NNP"
Kynn,ext/NN ./. 127/CD
Kynn,272-5449/JJ
Kynn,
Kynn,
Kynn,Kynn/NNP Bartlett/NNP
Kynn,"President/NNP ,/, HTML/NNP Writers/NNP Guild/NNP"
Kynn,AWARE/NNP Center/NNP Director/NNP
Melinda,I/PRP think/VBP you/PRP are/VBP correct/JJ about/IN the/DT bureaucracy/NN part/NN ./.
Melinda,"However/RB ,/, being/VBG thorough/JJ can/MD take/VB time/NN ,/, if/IN it/PRP is/VBZ anything/NN like/IN our/PRP$ listserve/NN ./."
Melinda,The/DT linked/VBN announcement/NN mentions/NNS that/WDT standards/NNS will/MD be/VB published/VBN in/IN the/DT Federal/NNP Register/NNP and/CC be/VB made/VBN available/JJ for/IN public/JJ so/IN it/PRP sounds/VBZ like/IN it/PRP will/MD eventually/RB be/VB opened/VBN up/RP ./.
Melinda,
Melinda,
Melinda,
Melinda,"Regards/NNS ,/,"
Melinda,MELINDA/NNP MORRIS-BLACK/NNP
Melinda,Information/NN Architect/NN
Melinda,Information/NNP Networks/NNP of/IN Kansas/NNP
Melinda,FON:/CD 296-5143/JJ
Melinda,PCS:/NNP 550-7345/JJ
Melinda,FAX:/CD 296-5563/JJ
Melinda,
Al,
Al,
Al,
Al,"Yes/UH ,/, a/DT little/JJ Civics/NNP 101/CD is/VBZ in/IN order/NN ./."
Al,The/DT Federal/NNP Register/NNP _is_/VBD the/DT institution/NN created/VBD expressly/RB to/TO make/VB _sure_/NN citizens/NNS have/VBP the/DT chance/NN to/TO comment/VB on/IN things/NNS before/IN they/PRP are/VBP imposed/VBN ./.
Al,"For/IN more/JJR information/NN ,/, please/NN consult/NN Federal/NNP Register/NNP"
Al,
Al,Al/NN
Al,
Al,
Al,
Al,
Al,
Al,
Al,
Al,
Al,
Al,
Al,
Christopher,Adam/NNP Clayton/NNP Powell/NNP III/NNP sounds/VBZ about/IN as/RB lost/VBN as/IN Thurston/NNP Powell/NNP III/NNP was/VBD on/IN
Christopher,Chris/NNP Higgs/NNP
Christopher,Institute/NNP of/IN Land/NNP and/CC Food/NNP Resources/NNS
Christopher,University/NNP of/IN Melbourne/NNP
Jeffrey,"kelly/RB ,/,"
Jeffrey,"That/DT is/VBZ a/DT good/JJ question/NN and/CC should/MD be/VB asked/VBN of/IN our/PRP$ next/JJ guest/NN ,/, Doug/NNP Wakefield/NNP on/IN our/PRP$ march/NN 16/CD web/NN cast/NN at/IN"
Jeffrey,"I/PRP would/MD add/VB that/IN any/DT other/JJ questions/NNS you/PRP might/MD want/VB to/TO ask/VB doug/NN ,/, should/MD be/VB done/VBN on/IN that/DT evening/NN ./."
Jeffrey,please/VB check/VB out/RP the/DT exact/JJ time/NN for/IN when/WRB the/DT webcast/NN will/MD happen/VB under/IN the/DT press/NN release/NN link/NN at/IN
Jeffrey,Jeffrey/NNP pledger/NN
Jeffrey,"President/NNP ,/, AbleTV.net/NNP"
Jeffrey,
Jeffrey,
Jeffrey,"Actually/RB ,/, the/DT government/NN is/VBZ not/RB robbing/VBG us/PRP of/IN our/PRP$ rights/NNS ,/, but/CC protecting/VBG us/PRP ./."
Jeffrey,"i/NN know/VBP this/DT sounds/VBZ paradoxical/JJ ,/, but/CC it/PRP is/VBZ true/JJ ./."
Jeffrey,"For/IN any/DT NOI/NNP (notice/NN of/IN NPRM/NNP (notice/NNP of/IN proposed/VBN rule/NN etc/NN ./. the/DT government/NN must/MD follow/VB the/DT procedures/NNS established/VBN in/IN the/DT apa/NN (i/NNP believe/VBP it/PRP is/VBZ known/VBN as/IN the/DT Americans/NNPS procedural/JJ Act)/NNP of/IN 1947/CD ,/, which/WDT outlines/VBZ the/DT procedures/NNS of/IN putting/VBG the/DT NOI/NNP and/CC NPRM/NNP out/RP for/IN comment/NN for/IN a/DT specific/JJ time/NN period/NN ./."
Jeffrey,"The/DT problem/NN is/VBZ that/IN when/WRB they/PRP do/VBP this/DT and/CC get/VB a/DT large/JJ response/NN to/TO a/DT particular/JJ NPRM/NNP ,/, they/PRP (the/VBP government)/NN is/VBZ obligated/VBN to/TO read/VB each/DT and/CC every/DT one/CD of/IN the/DT responses/NNS ,/, corrolate/VB them/PRP and/CC summarize/VB them/PRP into/IN specific/JJ response/NN categories/NNS ,/, if/IN possible/JJ ./."
Jeffrey,They/PRP do/VBP this/DT with/IN a/DT limited/JJ staff/NN ./.
Jeffrey,"This/DT is/VBZ not/RB to/TO say/VB that/IN i/NN do/VBP not/RB get/VB frustrated/VBN either/RB ,/, but/CC just/RB an/DT expalnation/NN of/IN the/DT process/NN ./."
Jeffrey,Jeffrey/NNP Pledger/NNP
Jeffrey,"President/NNP ,/, AbleTV.net/NNP"
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
Jeffrey,
