speaker,pos
Jutta,Liddy/NNP has/VBZ been/VBN admirably/RB getting/VBG up/RP at/IN 2am/CD on/IN a/DT regular/JJ basis/NN to/TO join/VB our/PRP$ call/NN ./.
Jutta,I/PRP do/VBP not/RB think/VB we/PRP should/MD continue/VB to/TO ask/VB her/PRP to/TO do/VB that/DT ./.
Jutta,I/PRP would/MD like/VB to/TO find/VB an/DT alternative/JJ time/NN that/WDT works/VBZ for/IN everyone/NN that/WDT regularly/RB attends/VBZ the/DT teleconference/NN ./.
Jutta,"This/DT needs/VBZ to/TO take/VB into/IN account/JJ European/JJ time/NN ,/, Australian/JJ time/NN and/CC both/DT east/FW and/CC west/JJS coast/JJ North/JJ American/JJ time/NN ./."
Jutta,"How/WRB is/VBZ everyone/NN with/IN 4:00pm/CD EDT/NNP on/IN Monday/NNP ,/, Tuesday/NNP or/CC Wednesday/NNP ?/."
Jutta,This/DT would/MD make/VB it/PRP 6:00am/CD in/IN Australia/NNP and/CC 9:00/CD pm/NN in/IN Europe/NNP ./.
Jutta,Or/CC does/VBZ anyone/NN have/VB an/DT alternative/JJ suggestion/NN ?/.
Jutta,Jutta/NN
Jan,"According/VBG to/TO the/DT International/NNP Meeting/NNP Planner/NNP ,/, Jutta's/NNP suggestion/NN of/IN 4pm/CD EST/NNP is/VBZ pretty/RB good/JJ"
Jan,-/: although/IN it/PRP is/VBZ actually/RB 10pm/CD in/IN Europe/NNP ./.
Jan,3pm/CD EST/NNP would/MD be/VB 5am/CD in/IN Australia/NNP and/CC 9pm/CD in/IN Europe/NNP ./.
Jan,
Jan,-/: Jan/NN
Jan,
Jan,
Jan,
Liddy,Thank/NN you/PRP
Liddy,-/: I/PRP do/VBP appreciate/VB this/DT gesture/NN ./.
Liddy,
Liddy,
Liddy,
Liddy,"I/PRP believe/VBP 4.00pm/CD on/IN Tuesday/NNP would/MD clash/VB with/IN the/DT IMS/NNP meetings/NNS ,/, if/IN they/PRP continue/VBP at/IN that/DT"
Liddy,Liddy/NNP
Carlos,"Hi/NNP Jutta/NNP ,/,"
Carlos,The/DT same/JJ issue/NN arose/VBD a/DT few/JJ weeks/NNS ago/RB in/IN the/DT PF/NNP group/NN ./.
Carlos,It/PRP is/VBZ very/RB difficult/JJ to/TO find/VB a/DT common/JJ time/NN that/WDT works/VBZ for/IN every/DT time/NN zone/NN ./.
Carlos,"10pm/CD Central/JJ European/JJ Time/NNP means/VBZ I/PRP can/MD make/VB some/DT of/IN the/DT calls/NNS ,/, but/CC not/RB all/DT of/IN them/PRP ,/, but/CC I/PRP understand/VBP the/DT change/NN ./."
Carlos,"regards/NNS ,/,"
Carlos,carlos/NN
Carlos,
Carlos,
Carlos,
Carlos,
Carlos,
Carlos,
Carlos,
Carlos,
Carlos,Dr/NNP Carlos/NNP A/NNP Velasco/NNP
Carlos,
Carlos,Fraunhofer-Institut/NNP f?r/NN Angewandte/NNP Informationstechnik/NNP
Carlos,[Fraunhofer/VB Institute/NNP for/IN Applied/NNP Information/NNP Technology/NNP
Carlos,"Schloss/NNP Birlinghoven/NNP ,/, D53757/NNP Sankt/NNP Augustin/NNP"
Carlos,Tel:/NNP Fax:/NNP
