speaker,pos
S1,What/WP sex/NN is/VBZ not/RB behaviour/VBN ?/. Polygamy/NNP is/VBZ not/RB more/RBR acceptable/JJ by/IN the/DT standards/NNS of/IN Western/JJ society/NN ./.
S1,I/PRP am/VBP not/RB sure/JJ I/PRP would/MD call/VB it/PRP a/DT significant/JJ factor/NN of/IN contemporary/JJ Western/JJ society/NN ./.
S1,It/PRP is/VBZ significant/JJ in/IN patriarchal/JJ societies/NNS ./.
S1,No/DT court/NN or/CC government/NN in/IN Western/JJ society/NN has/VBZ recognized/VBN marriage/NN rights/NNS for/IN polygamists/NNS ./.
S2,Should/MD they/PRP ?/. What/WP are/VBP western/JJ standards/NNS ?/. What/WP were/VBD they/PRP 20/CD yrs/NN ago/RB ?/. What/WP were/VBD they/PRP 100/CD yrs/NN ago/RB ?/. Marriage/NN is/VBZ recognizing/VBG a/DT family/NN unit/NN based/VBN on/IN a/DT natural/JJ heterosexual/JJ contract/NN ./.
S1,"it/PRP is/VBZ not/RB just/RB for/IN a/DT heterosexual/JJ contract/NN in/IN the/DT Netherlands/NNP ,/, Belgium/NNP ,/, most/JJS of/IN Canada/NNP ,/, and/CC probably/RB not/RB limited/VBN that/IN way/NN for/IN much/JJ longer/JJR in/IN Sweden/NNP and/CC Spain/NNP ./."
S1,It/PRP will/MD not/RB be/VB just/RB for/IN a/DT heterosexual/JJ contract/NN in/IN Mass/NNP ./.
S1,in/IN May/NNP ./.
S1,"There/EX are/VBP married/JJ heterosexual/JJ couples/NNS who/WP either/VBP choose/VB to/TO not/RB have/VB children/NNS ,/, or/CC cannot/NNS have/VBP children/NNS ./."
S1,So/IN it/PRP is/VBZ not/RB just/RB for/IN having/VBG a/DT family/NN unit/NN with/IN children/NNS either/CC ./.
S2,This/DT is/VBZ not/RB europe/VB ./.
S2,"There/EX dirinking/VBG laws/NNS ,/, prostituition/NN laws/NNS ,/, and/CC many/JJ other/JJ laws/NNS are/VBP different/JJ than/IN ours/NNS ./."
S2,SO/RB are/VBP many/JJ other/JJ countries/NNS ./.
S2,If/IN we/PRP want/VBP to/TO talk/VB about/IN the/DT world/NN the/DT over/IN 90%/CD of/IN the/DT world/NN does/VBZ not/RB recognize/VB homosexuality/NN ./.
S2,Mass/NNP is/VBZ taking/VBG stpes/NNS to/TO ban/VB it/PRP ./.
S2,Hawaii/NNP did/VBD the/DT same/JJ thing/NN in/IN 1997/CD and/CC their/PRP$ legislature/NN stopped/VBD it/PRP ./.
S2,I/PRP believe/VBP Mass/NNP will/MD do/VB the/DT same/JJ ./.
S2,A/DT family/NN is/VBZ the/DT basic/JJ unit/NN in/IN society/NN traditionally/RB consisting/VBG of/IN two/CD parents/NNS rearing/VBG their/PRP$ own/JJ or/CC adopted/JJ children/NNS ;/: also/RB :/: any/DT of/IN various/JJ social/JJ units/NNS differing/VBG from/IN but/CC regarded/VBD as/IN equivalent/NN to/TO the/DT traditional/JJ family/NN ./.
S2,we/PRP are/VBP talking/VBG about/IN traditional/JJ families/NNS ./.
S2,A/DT family/NN can/MD be/VB just/RB a/DT wife/NN and/CC husband/NN ./.
S2,It/PRP cannot/RB be/VB two/CD husbands/NNS ./.
S1,"Well/RB ,/, Europe/NNP or/CC Canada/NNP is/VBZ more/RBR similar/JJ to/TO the/DT U/NNP ./."
S1,S/NN ./.
S1,than/IN Iran/NNP or/CC Saudi/NNP Arabia/NNP or/CC Namibia/NNP ./.
S1,"Any/DT steps/NNS will/MD take/VB years/NNS ,/, after/IN the/DT legal/JJ marriages/NNS have/VBP already/RB taken/VBN place/NN ,/, if/IN those/DT steps/NNS are/VBP even/RB successful/JJ ./."
S1,Single/NNP parent/NN families/NNS are/VBP not/RB generally/RB viewed/VBN as/IN traditional/JJ ./.
S2,Yeah/UH this/DT country/NN is/VBZ more/RBR similar/JJ to/TO Anglo/NNP countries/NNS ./.
S2,what/WP is/VBZ your/PRP$ point/NN ?/. What/WP happens/VBZ in/IN 2050/CD when/WRB they/PRP predict/VBP minorites/NNS will/MD be/VB over/IN 50%/CD of/IN this/DT country/NN ?/. Hawaii/NNP did/VBD it/PRP in/IN a/DT year/NN ./.
S2,But/CC it/PRP is/VBZ veiwed/VBN as/IN natural/JJ ./.
S1,Look/NN at/IN the/DT current/JJ hoity-toity/NN polls/NNS which/WDT show/VBP strong/JJ support/NN for/IN gay/JJ rights/NNS among/IN those/DT 18/CD -/: 29/CD ./.
S1,I/PRP do/VBP not/RB see/VB polygamy/RB as/IN a/DT value/NN among/IN minorities/NNS in/IN the/DT U/NNP ./.
S1,S/NN ./.
S1,"Hawaii/NNP was/VBD different/JJ ,/, as/IN the/DT legislature/NN made/VBD changes/NNS against/IN marriage/NN for/IN gays/NNS ,/, while/IN the/DT stayed/JJ decision/NN was/VBD being/VBG appealed/VBN to/TO the/DT Supreme/NNP Court/NNP ./."
S1,So/RB is/VBZ casual/JJ sex/NN and/CC rabies/NNS ./.
S1,We/PRP do/VBP not/RB judge/VB something/NN as/IN good/JJ simply/RB because/IN it/PRP is/VBZ natural/JJ ./.
S1,Single/NNP parenthood/NN is/VBZ not/RB viewed/VBN as/IN the/DT moral/JJ traditional/JJ ideal/NN among/IN conservatives/NNS ./.
