speaker,pos
S1,"We/PRP do/VBP not/RB just/RB benefit/VB from/IN what/WP is/VBZ often/RB considered/VBN the/DT common/JJ ,/, nuclear/JJ family/NN ./."
S1,"We/PRP benefit/VBP from/IN families/NNS with/IN adopted/JJ children/NNS ,/, step/NN children/NNS ,/, families/NNS with/IN no/DT children/NNS at/IN all/DT ./."
S1,No/DT it/PRP does/VBZ not/RB ./.
S1,"Prove/VB it/PRP will/MD come/VB up/RP ,/, and/CC also/RB prove/VB it/PRP will/MD come/VB up/RP as/IN a/DT result/NN of/IN same-sex/JJ marriage/NN ./."
S1,Marriage/NN is/VBZ that/IN now/RB ./.
S1,"you/PRP are/VBP right/JJ ,/, it/PRP has/VBZ nothing/NN to/TO do/VB with/IN the/DT Bible/JJ ./."
S1,"It/PRP has/VBZ everything/NN to/TO do/VB with/IN the/DT slippery/NN slope/NN logical/JJ fallacy/NN ,/, which/WDT we/PRP have/VBP discussed/VBN in/IN the/DT forum/NN ad/NN nauseum/NN ./."
S1,It/PRP only/RB shows/VBZ that/IN those/DT opposed/VBN do/VBP not/RB have/VB an/DT argument/NN ./.
S1,"You/PRP know/VBP the/DT prospect/NN of/IN incest/NN and/CC polygamy/NN is/VBZ much/RB less/RBR socially/RB acceptable/JJ than/IN gay/JJ marriage/NN ,/, so/IN you/PRP try/VBP to/TO erroneously/RB tie/VB polygamy/NN and/CC incest/NN to/TO gay/VB marriage/NN in/IN people's/NN mind/NN to/TO strike/VB fear/NN in/IN them/PRP ,/, and/CC hope/VBP their/PRP$ logical/JJ reasoning/NN can/MD be/VB replaced/VBN by/IN irrational/JJ fear/NN ./."
S2,a/DT married/JJ couple/NN as/IN the/DT head/NN of/IN a/DT home/NN is/VBZ considered/VBN a/DT nuclear/JJ family/NN it/PRP already/RB has/VBZ ./.
S2,the/DT question/NN of/IN legality/NN is/VBZ what/WP this/DT whole/JJ issue/NN is/VBZ about/IN ./.
S2,"marriage/NN is/VBZ a/DT legal/JJ instituation/NN ,/, how/WRB could/MD legality/VB NOT/NNP come/VB up/RP ./."
S2,yes/NNS it/PRP is/VBZ whoa/JJ ./.
S2,hold/VB up/RP ./.
S2,"are/VBP you/PRP saying/VBG that/IN only/RB because/IN gay/JJ marriage/NN is/VBZ less/RBR unacceptable/JJ that/IN incestuous/JJ relations/NNS ,/, that/IN its/PRP$ ok/NN to/TO grant/VB gay/JJ marriage/NN but/CC not/RB sibling/VBG marriage?/NN ?/. if/IN the/DT incestuous/JJ society/NN begin/NN to/TO parade/VB and/CC protest/VB ,/, until/IN society/NN accepts/NNS them/PRP on/IN the/DT level/NN that/IN they/PRP accept/VBP gays/NNS now/RB ,/, what/WP will/MD you/PRP say/VB then/RB ?/. on/IN what/WP grounds/NNS should/MD we/PRP discriminate/VB against/IN 2/CD siblings/NNS wanting/VBG to/TO get/VB married/JJ ,/, particularly/RB if/IN they/PRP believe/VBP they/PRP truly/RB love/VBP each/DT other/JJ ,/, or/CC if/IN they/PRP believe/VBP that/IN they/PRP were/VBD born/VBN with/IN that/DT attraction/NN ?/. this/DT is/VBZ classic/JJ hypocracy/NN ./."
S2,"if/IN 2/CD siblings/NNS want/VBP to/TO love/VB each/DT other/JJ in/IN their/PRP$ private/JJ lives/NNS ,/, how/WRB is/VBZ that/IN any/DT business/NN of/IN yours/NNS ?/. and/CC what/WP does/VBZ irrational/JJ fear/NN have/VBP to/TO do/VB with/IN anything/NN ?/. do/VBP you/PRP have/VB an/DT irrational/JJ fear/NN of/IN an/DT incestuous/JJ or/CC polygamous/JJ lifestyle/NN ?/. based/VBN on/IN what/WP ?/. give/VB me/PRP one/CD reason/NN why/WRB society/NN shouldnt/NN accept/IN an/DT incestuous/JJ relation/NN between/IN two/CD consenting/VBG adults/NNS ./."
