speaker,pos
S1,"They/PRP did/VBD leave/VB in/IN a/DT very/RB key/JJ statement/NN in/IN the/DT provision/NN essentially/RB making/VBG it/PRP non-mandatory/JJ to/TO some/DT extent/NN :/: ""/NN But/CC it/PRP also/RB says/VBZ marriage/NN officers/NNS need/VBP not/RB perform/VB a/DT ceremony/NN between/IN same-sex/JJ couples/NNS if/IN doing/VBG so/RB would/MD conflict/VB with/IN his/PRP$ or/CC her/PRP$ ""/JJ conscience/NN ,/, religion/NN and/CC belief/NN ./."
S1,"""/NN (/( At/IN least/JJS they/PRP have/VBP recognized/VBN that/IN making/VBG officials/NNS do/VBP that/DT may/MD be/VB infringing/VBG on/IN their/PRP$ religious/JJ freedom/NN ./."
S2,The/DT link/NN does/VBZ not/RB work/VB ./.
S2,This/DT is/VBZ unfortunate/JJ if/IN it/PRP applies/VBZ to/TO public/JJ officials/NNS ./.
S2,"I/PRP believe/VBP public/JJ officials/NNS are/VBP there/RB to/TO serve/VB all/DT members/NNS of/IN the/DT public/NN ,/, equally/RB under/IN the/DT law/NN ./."
S2,that/DT is/VBZ their/PRP$ job/NN ./.
S2,I/PRP am/VBP glad/JJ they/PRP have/VBP to/TO do/VB their/PRP$ job/NN in/IN Canada/NNP ./.
S2,"Would/MD you/PRP want/VB a/DT public/JJ servant/NN to/TO refuse/VB you/PRP because/IN he/PRP or/CC she/PRP does/VBZ not/RB share/NN your/PRP$ Evangelical/JJ beliefs/NN ,/, jyoshu/NN ?/. ./."
S1,I/PRP certainly/RB would/MD NOT/NNP want/VB someone/NN forced/VBN to/TO do/VB something/NN against/IN their/PRP$ religious/JJ beliefs/NNS ./.
S1,"If/IN I/PRP went/VBD to/TO a/DT public/JJ official/NN and/CC it/PRP were/VBD against/IN their/PRP$ religious/JJ belief/NN to/TO perform/VB a/DT heterosexual/JJ civil/JJ ceremony/NN ,/, I/PRP had/VBD simply/RB find/VB someone/NN that/WDT would/MD ,/, rather/RB than/IN try/VB to/TO force/VB that/DT person/NN to/TO do/VB it/PRP ./."
S1,"Here's/NNP the/DT corrected/VBN link/NN ,/, by/IN the/DT way/NN :/: ./."
S2,"If/IN one/CD cannot/NN do/VB the/DT job/NN ,/, one/CD should/MD look/VB for/IN another/DT job/NN ./."
S1,"Apparently/RB not/RB ,/, in/IN South/NNP Africa/NNP ./."
S1,"I/PRP do/VBP not/RB see/VB why/WRB marriage/NN freedom/NN should/MD automatically/RB trump/VB religious/JJ freedom/NN ,/, and/CC apparently/RB SA/NNP feels/VBZ the/DT same/JJ way/NN ./."
