speaker,pos
S1,Who/WP are/VBP you/PRP to/TO say/VB it/PRP is/VBZ unjust/JJ ?/. Who/WP are/VBP 5/CD people/NNS to/TO say/VB a/DT law/NN is/VBZ unjust/JJ ?/. We/PRP have/VBP a/DT system/NN that/WDT says/VBZ the/DT most/RBS votes/NNS for/IN something/NN wins/NNS ./.
S2,We/PRP are/VBP the/DT ones/NNS being/VBG oppressed/VBN by/IN the/DT majority/NN that/WDT is/VBZ who/WP we/PRP are/VBP ./.
S2,It/PRP is/VBZ our/PRP$ lives/NNS that/WDT are/VBP on/IN the/DT ballot/NN and/CC our/PRP$ rights/NNS that/IN our/PRP$ being/VBG denied/VBN that/IN is/VBZ who/WP we/PRP are/VBP ./.
S2,We/PRP are/VBP the/DT ones/NNS who/WP are/VBP being/VBG told/VBN we/PRP are/VBP second/JJ calss/NN citizens/NNS ./.
S2,We/PRP are/VBP the/DT ones/NNS who/WP are/VBP being/VBG told/VBN are/VBP families/NNS are/VBP not/RB families/NNS ./.
S2,We/PRP are/VBP the/DT ones/NNS who/WP are/VBP told/VBN we/PRP are/VBP less/RBR then/RB dirt/VB ./.
S2,Of/IN course/NN being/VBG a/DT heterosexual/JJ you/PRP would/MD not/RB understand/VB ./.
S1,I/PRP suggest/VBP you/PRP get/VBP a/DT majority/NN of/IN people/NNS and/CC change/VB the/DT law/NN then/RB ./.
S1,This/DT is/VBZ what/WP happened/VBD during/IN slavery/NN ./.
S1,they/PRP actually/RB passed/VBD 3/CD amendments/NNS about/IN it/PRP ./.
S1,The/DT courts/NNS are/VBP not/RB the/DT all/DT knowing/VBG group/NN of/IN people/NNS that/WDT have/VBP enlightened/VBN minds/NNS about/IN what/WP is/VBZ or/CC is/VBZ not/RB fair/JJ ./.
S1,Your/PRP$ whole/JJ case/NN is/VBZ based/VBN on/IN saying/VBG the/DT majority/NN is/VBZ always/RB be/VB ignored/VBN if/IN someone/NN objects/VBZ to/TO them/PRP ./.
S1,I/PRP am/VBP in/IN the/DT minority/NN when/WRB it/PRP comes/VBZ to/TO abortion/NN ./.
S1,does/VBZ this/DT mean/VB the/DT court/NN should/MD listen/VB to/TO me/PRP and/CC declare/VB abortion/NN illegal/NN ?/. ./.
S2,No/DT because/IN abortion/NN does/VBZ not/RB effect/NN your/PRP$ life/NN personally/RB ./.
S2,That/DT iis/VBZ waht/NN we/PRP mean/VBP the/DT courts/NNS should/MD look/VB at/IN the/DT INDIVIDUIALS/NNP life/NN and/CC decide/VB upon/IN that/DT ./.
S2,If/IN a/DT law/NN that/IN the/DT majority/NN favors/NNS is/VBZ unjust/JJ in/IN an/DT individuials/NNS life/NN then/RB it/PRP must/MD be/VB over/IN ruled/VBN for/IN the/DT individuials/NNS sake/VBP ./.
S1,What/WP ?/. That/DT makes/VBZ no/DT sense/NN ./.
S1,If/IN a/DT law/NN is/VBZ unjust/JJ to/TO one/CD person/NN then/RB it/PRP needs/VBZ to/TO be/VB overruled/VBN ?/. Of/IN course/NN unjustice/NN is/VBZ defined/VBN by/IN the/DT person/NN in/IN question/NN ./.
S1,You/PRP make/VBP no/DT sense/NN here/RB ./.
S1,You/PRP still/RB fail/VBP to/TO understand/VB how/WRB our/PRP$ courts/NNS work/VB too/RB ./.
S1,You/PRP want/VBP them/PRP to/TO work/VB a/DT certain/JJ way/NN as/IN opposed/VBN to/TO the/DT way/NN they/PRP were/VBD created/VBN under/IN our/PRP$ constitution/NN ./.
S2,You/PRP want/VBP a/DT society/NN that/WDT oppresses/VBZ people/NNS ./.
S2,If/IN the/DT law/NN effects/NNS even/RB one/CD person/NN adversly/RB then/RB it/PRP is/VBZ unjust/JJ and/CC needs/VBZ to/TO be/VB overturned/VBN ./.
S2,IT/NNP only/RB goes/VBZ to/TO prove/VB that/DT conservatives/NNS are/VBP heartless/JJ and/CC want/JJ people/NNS to/TO suffer/VB ./.
