speaker,pos
S1,It/PRP would/MD lead/VB ultimately/RB down/IN the/DT road/NN to/TO a/DT marriage/NN bill/NN for/IN polygamists/NNS ./.
S1,That/DT is/VBZ why/WRB the/DT current/JJ push/NN for/IN a/DT Constitutional/NNP Amendment/NNP to/TO ban/VB gay/JJ marriage/NN also/RB contains/VBZ a/DT provision/NN banning/VBG polygamous/JJ marriage/NN as/RB well/RB ./.
S1,Hmm/NN ./.
S1,some/DT opposition/NN to/TO the/DT petition/NN ./.
S1,More/RBR left/JJ wing/NN ideology/NN at/IN work/NN ./.
S2,"If/IN the/DT man/NN after/IN God/NNP s/VBD own/JJ heart/NN had/VBD multiple/JJ wives/NNS ,/, why/WRB can/MD t/VB I/PRP ?/. :)/'' I/PRP have/VBP heard/VBN others/NNS say/VBP that/IN we/PRP already/RB have/VBP polygamy/VBN in/IN America/NNP ./."
S2,It/PRP s/VBZ called/VBN serial/JJ polygamy/NN because/IN of/IN our/PRP$ liberal/JJ divorce/NN laws/NNS ./.
S2,So/RB now/RB those/DT that/WDT are/VBP opposed/VBN to/TO even/RB more/JJR laws/NNS on/IN the/DT books/NNS and/CC a/DT return/NN to/TO Old/NNP Testament/NNP practices/NNS are/VBP considered/VBN left/JJ wing/NN ?/. What/WP s/VBD this/DT world/NN coming/VBG too/RB ?/. LOL/NNP ./.
S1,King/VBG David/NNP having/VBG multiple/JJ wives/NNS was/VBD under/IN Old/NNP Testament/NNP practice/NN ./.
S1,Jesus/NNP himself/PRP stated/VBD that/IN divorce/NN laws/NNS were/VBD granted/VBN by/IN Moses/NNS and/CC allowed/VBN by/IN God/NNP because/IN of/IN the/DT hardness/NN of/IN the/DT people/NNS hearts/NNS ./.
S1,"Jesus/NNP said/VBD a/DT man/NN shall/MD leave/VB his/PRP$ father/NN and/CC mother/NN and/CC be/VB cleaved/VBN to/TO his/PRP$ WIFE/NNP ,/, Not/RB WIVES/NNP ./."
S1,"BTW/NNP ,/, its/PRP$ called/VBN serial/JJ MONOGAMY/NNP ./."
S1,If/IN its/PRP$ '/POS right/JJ wing/VBG '/'' to/TO support/VB a/DT ban/NN on/IN homosexual/JJ polygamous/JJ marriage/NN than/IN its/PRP$ '/POS left/JJ wing/VBG '/'' to/TO oppose/VB a/DT ban/NN on/IN homosexual/JJ polygamous/JJ marriage/NN ./.
S2,So/RB is/VBZ it/PRP a/DT sin/NN or/CC just/RB a/DT practice/NN ?/. I/PRP don/VBP t/JJ remember/VB Jesus/NNP saying/VBG polygamy/NN was/VBD wrong/JJ ./.
S2,"The/DT statement/NN you/PRP referred/VBD to/TO does/VBZ indicate/VB that/IN he/PRP was/VBD talking/VBG about/IN a/DT single/JJ wife/NN ,/, but/CC I/PRP wouldn/VBP t/JJ base/NN a/DT whole/JJ social/JJ convention/NN on/IN one/CD word/NN out/IN of/IN a/DT whole/JJ book/NN ./."
S2,Anyway/RB the/DT Jews/NNP don/NN t/NN believe/VBP in/IN the/DT New/NNP Testament/NNP ./.
S2,Would/MD it/PRP be/VB okay/VBN for/IN them/PRP ?/. Man/NN I/PRP screwed/VBD that/IN one/CD up/RB ./.
S2,I/PRP ll/VBP try/VB to/TO be/VB a/DT little/JJ more/JJR articulate/NN in/IN the/DT future/NN ./.
S2,:)/JJ Okay/NNP I/PRP was/VBD just/RB wondering/VBG ./.
S2,"I/PRP base/VBP my/PRP$ wing/NN on/IN what/WP I/PRP think/VBP is/VBZ correct/JJ ,/, not/RB left/VBD or/CC right/JJ ./."
S2,"A/DT few/JJ years/NNS ago/IN it/PRP was/VBD right/JJ wing/NN to/TO be/VB against/IN the/DT deficit/NN ,/, now/RB it/PRP seems/VBZ to/TO be/VB left/VBN wing/VBG ./."
S2,But/CC that/DT just/RB shows/VBZ what/WP I/PRP know/VBP about/IN wings/NNS ./.
S2,LOL/NN ./.
S1,The/DT idea/NN that/IN it/PRP is/VBZ now/RB left/JJ wing/NN to/TO be/VB against/IN deficits/NNS is/VBZ absurd/JJ ./.
S1,Numerous/JJ Democrats/NNPS actually/RB wanted/VBD to/TO spend/VB more/JJR than/IN the/DT Bush/NNP Administrations/NNPS 12/CD ./.
S1,5%/CD increase/NN in/IN federal/JJ spending/NN ./.
