speaker,pos
S1,"Hey/NNP -/: unlike/IN some/DT parasites/NNS around/IN here/RB who/WP live/VBP off/IN the/DT service/NN of/IN others/NNS ,/, I/PRP served/VBD Uncle/NNP Sam/NNP and/CC fought/VBN for/IN my/PRP$ freedom/NN of/IN speech/NN right/NN ./."
S1,If/IN you/PRP do/VBP not/RB like/IN it/PRP you/PRP can/MD take/VB a/DT hike/NN ./.
S1,Sodom/NNP and/CC Gomorrah/NNP liberals/NNS are/VBP a/DT scourge/NN to/TO decent/JJ people/NNS everywhere/RB ./.
S1,p/NN ./.
S1,s/NN ./.
S1,Did/NNP yo/VB daddy/NN plug/NN da/NN hole/NN today??/NN ?/. ./.
S2,"is/VBZ not/RB it/PRP amusing/VBG that/IN you/PRP say/VBP ""/JJ I/PRP served/VBD Uncle/NNP Sam/NNP and/CC fought/VBN for/IN my/PRP$ freedom/NN of/IN speech/NN right/NN ""/NN ,/, yet/RB you/PRP do/VBP not/RB think/VB gays/NNS should/MD be/VB able/JJ to/TO serve/VB in/IN the/DT military/JJ nor/CC do/VBP you/PRP think/VBP they/PRP should/MD have/VB freedom/NN of/IN speech/NN ./."
S2,"You/PRP said/VBD so/RB right/JJ here/RB :/: that/DT is/VBZ classy!/JJ BTW/NNP Easy/NNP :/: You/PRP did/VBD not/RB fight/VBN for/IN your/PRP$ right/NN to/TO free/VB speech/NN ,/, you/PRP are/VBP guaranteed/VBN it/PRP by/IN the/DT constitution/NN ./."
S2,"(/( unless/IN you/PRP want/VBP to/TO try/VB to/TO tell/VB us/PRP that/IN you/PRP fought/VBP in/IN the/DT revolutionary/JJ war/NN )/) The/DT constitution/NN applies/NNS to/TO all/DT Americans/NNPS ,/, even/RB the/DT gays/NNS ./."
S2,"So/RB if/IN you/PRP do/VBP not/RB want/VB to/TO abide/VB by/IN it/PRP or/CC cannot/VB accept/IN that/DT all/DT Americans/NNPS are/VBP indeed/RB granted/VBN rights/NNS by/IN the/DT constitution/NN ,/, then/RB perhaps/RB it/PRP is/VBZ you/PRP who/WP should/MD take/VB a/DT hike/NN ./."
S1,Why/WRB do/VBP you/PRP lie/VB about/IN what/WP people/NNS have/VBP said/VBD ?/. They/PRP can/MD serve/VB and/CC say/VB whatever/WDT they/PRP want/VBP ./.
S1,But/CC they/PRP need/VBP to/TO stay/VB in/IN the/DT closet/NN or/CC else/RB they/PRP are/VBP out/IN of/IN here/RB ./.
S1,there/EX is/VBZ consequences/NNS on/IN earth/NN and/CC in/IN the/DT hereafter/NN for/IN the/DT stiff-necked/JJ crowd/NN ./.
S1,"By/IN the/DT way/NN ,/, Did/NNP yo/VB daddy/NN plug/NN da/NN hole/NN today?/NN ?/. Did/NNP e/VB ?/. ROTFLOL!/NNP ./."
S2,Show/VB me/PRP where/WRB I/PRP lied/VBD ./.
S2,This/DT makes/VBZ no/DT sense/NN ./.
S2,"Obviously/RB ,/, they/PRP cannot/VBP say/VB what/WP ever/RB they/PRP want/VBP ,/, and/CC if/IN they/PRP say/VBP the/DT wrong/JJ thing/NN ,/, they/PRP are/VBP kicked/VBN out/RP ./."
S2,That/DT is/VBZ not/RB freedom/NN of/IN speech/NN ./.
S2,"Why/WRB should/MD there/RB be/VB consequences/NNS on/IN earth/NN ,/, because/IN you/PRP believe/VBP that/IN it/PRP is/VBZ wrong/JJ according/VBG to/TO your/PRP$ religious/JJ book/NN ?/. News/NNP flash/NN for/IN ya/NN :/: Not/RB everyone/NN believes/VBZ your/PRP$ religious/JJ book/NN ,/, and/CC as/IN such/JJ ,/, not/RB everyone/NN feels/NNS obligated/VBN to/TO abide/VB by/IN your/PRP$ book/NN ./."
S2,"Thankfully/RB ,/, you/PRP and/CC your/PRP$ like-minded/JJ crowd/NN of/IN bigots/NNS are/VBP a/DT dying/VBG breed/NN ./."
S2,Right/RB ./.
S2,Because/IN that/DT is/VBZ all/PDT the/DT oil/NN spill/NN in/IN the/DT gulf/NN is/VBZ to/TO you/PRP ./.
S2,a/DT big/JJ joke/NN ./.
S1,If/IN you/PRP do/VBP not/RB know/VB by/IN now/RB it/PRP will/MD not/RB help/VB to/TO point/VB you/PRP there/RB again/RB ./.
S1,that/DT is/VBZ stupid/JJ ./.
S1,Being/VBG in/IN denial/NN has/VBZ never/RB stopped/VBN God's/NNP wrath/NN before/IN ./.
S1,Take/VB another/DT lap/NN around/IN Mt/NNP ./.
S1,"Sinai/NNP ,/, sport/NN ./."
S2,Again/RB with/IN no/DT evidence/NN of/IN what/WP you/PRP claim/VBP ./.
S2,I/PRP asked/VBD you/PRP to/TO show/VB me/PRP where/WRB I/PRP lied/VBD ./.
S2,I/PRP can/MD give/VB plenty/NN of/IN examples/NNS where/WRB you/PRP have/VBP ./.
S2,"Who/WP said/VBD anything/NN about/IN being/VBG in/IN denial/NN ?/. I/PRP was/VBD asking/VBG why/WRB all/DT Americans/NNPS ,/, even/RB those/DT like/IN myself/PRP who/WP believe/VBP your/PRP$ book/NN to/TO be/VB nothing/NN more/JJR than/IN philosophical/JJ fiction/NN ,/, should/MD be/VB subject/JJ to/TO your/PRP$ religious/JJ whims/NNS ./."
