speaker,pos
S1,"Agreed/NNP ,/, when/WRB the/DT husband/NN is/VBZ part/NN of/IN a/DT hetero/NN relationship/NN ./."
S1,Gay/NNP husband/NN is/VBZ not/RB a/DT legally/RB recognized/VBN category/NN ./.
S1,"Agreed/NNP ,/, when/WRB the/DT wife/NN is/VBZ part/NN of/IN a/DT hetero/NN relationship/NN ./."
S1,Gay/NNP wife/NN is/VBZ not/RB a/DT legally/RB recognized/VBN category/NN ./.
S1,"Agreed/NNP ,/, when/WRB the/DT spouse/NN is/VBZ part/NN of/IN a/DT hetero/NN relationship/NN ./."
S1,Gay/NNP spouse/NN is/VBZ not/RB a/DT legally/RB recognized/VBN category/NN ./.
S2,So/IN the/DT fact/NN that/IN it/PRP is/VBZ not/RB legally/RB recognized/VBN is/VBZ the/DT problem/NN ./.
S2,What/WP is/VBZ the/DT reason/NN it/PRP is/VBZ not/RB legally/RB recognized/VBN ?/. Because/IN the/DT couple/NN is/VBZ gay/JJ ./.
S2,"Where/WRB do/VB you/PRP get/VB the/DT figure/NN of/IN 500,000/CD gay/NNS couples/NNS who/WP want/VBP to/TO immediately/RB be/VB married/VBN ?/. Would/MD these/DT gay/VB couples/NNS beat/VB the/DT straight/JJ couples/NNS in/IN some/DT kind/NN of/IN a/DT race/NN to/TO the/DT weddings/NNS occurring/VBG at/IN the/DT same/JJ time/NN ,/, or/CC occurring/VBG over/IN the/DT course/NN of/IN a/DT month/NN or/CC a/DT year/NN ?/. ./."
S1,"they/PRP are/VBP not/RB legally/RB recognized/VBN because/IN they/PRP do/VBP not/RB meet/VB the/DT legal/JJ criteria/NNS for/IN marriage/NN ,/, ie/VBP one/CD man/NN ,/, one/CD woman/NN ./."
S1,A/DT cat/NN does/VBZ not/RB meet/VB the/DT legal/JJ definition/NN of/IN a/DT dog/NN ./.
S1,Do/VBP we/PRP change/VB the/DT definition/NN of/IN dog/NN to/TO appease/VB the/DT cat/NN ?/. that/WDT is/VBZ the/DT real/JJ question/NN to/TO be/VB answered/VBN by/IN society/NN ./.
S1,"Actually/RB ,/, I/PRP pulled/VBD the/DT number/NN out/IN of/IN the/DT air/NN for/IN illustrative/JJ purposes/NNS only/RB ,/, but/CC after/IN reading/VBG the/DT CBO/NNP report/NN ,/, I/PRP see/VBP that/IN I/PRP was/VBD not/RB far/RB off/IN ./."
S1,"They/PRP predicted/VBD 600,000/CD gay/NN couples/NNS would/MD want/VB to/TO get/VB married/JJ it/PRP allowed/VBD ./."
S2,This/DT is/VBZ circular/JJ reasoning/VBG however/RB ./.
S2,"it/PRP is/VBZ stating/VBG that/IN marriage/NN simply/RB is/VBZ heterosexual/JJ ,/, and/CC so/RB completely/RB ends/VBZ debate/NN ./."
S1,"Exactly/RB my/PRP$ point/NN ,/, just/RB as/IN a/DT cat/NN can/MD never/RB be/VB considered/VBN a/DT dog/NN just/RB because/IN someone/NN wants/VBZ it/PRP to/TO be/VB ./."
S1,"To/TO me/PRP ,/, and/CC I/PRP am/VBP guessing/VBG millions/NNS of/IN others/NNS ,/, the/DT term/NN gay/NN marriage/NN is/VBZ an/DT oxymoron/NN ./."
S1,"that/DT is/VBZ not/RB to/TO say/VB that/IN we/PRP should/MD not/RB consider/VB the/DT possibility/NN of/IN allowing/VBG gay/JJ unions/NNS with/IN ,/, possibly/RB ,/, equivalent/JJ rights/NNS to/TO hetero/VB couples/NNS if/IN we/PRP ,/, as/IN a/DT society/NN ,/, see/VBP the/DT benefit/NN in/IN doing/VBG so/RB ./."
S1,"For/IN example/NN ,/, prior/RB to/TO FDR/NNP ,/, the/DT concept/NN of/IN state/NN welfare/NN was/VBD considered/VBN ludicrous/JJ and/CC unconstitutional/JJ ,/, but/CC he/PRP was/VBD able/JJ to/TO get/VB enough/JJ support/NN (/( and/CC enough/RB political/JJ muscle/NN )/) to/TO change/VB society's/JJ mind/NN on/IN the/DT role/NN of/IN the/DT Federal/NNP gov't/NN once/RB he/PRP demonstrated/VBD the/DT ""/NN good/JJ ""/NN that/IN doing/VBG so/RB had/VBD on/IN America/NNP in/IN its/PRP$ most/JJS dire/JJ time/NN of/IN need/NN ./."
S1,People/NNS were/VBD willing/JJ to/TO sacrifice/VB a/DT little/JJ freedom/NN for/IN security/NN just/RB as/IN Ben/NNP Franklin/NNP had/VBD warned/VBN against/IN ./.
S1,"Now/RB ,/, I/PRP shall/MD be/VB the/DT first/JJ to/TO tell/VB you/PRP that/IN I/PRP think/VBP FDR/NNP was/VBD the/DT biggest/JJS threat/NN to/TO American/NNP freedom/NN that/IN ever/RB existed/VBN ,/, but/CC one/CD cannot/NN argue/VB his/PRP$ ability/NN to/TO change/VB public/JJ opinion/NN on/IN the/DT role/NN of/IN the/DT Federal/NNP gov't/NN ./."
