speaker,pos
S1,"Any/DT two/CD adults/NNS can/MD run/VB the/DT household/NN ,/, one/CD can/MD make/VB the/DT decision/NN if/IN the/DT other/JJ is/VBZ incapacitated/VBN ,/, one/CD inherits/NN when/WRB the/DT other/JJ dies/NNS ,/, etc/FW etc/FW ./."
S1,That/DT parallel/NN does/VBZ not/RB carry/VB over/IN to/TO group/NN marriages/NNS ./.
S1,"When/WRB one/CD dies/NNS ,/, who/WP inherits/VBZ ?/. If/IN one/CD is/VBZ incapacitied/VBN ,/, who/WP decides/VBZ what/WP the/DT treatment/NN should/MD be/VB ?/. Basically/NNP ,/, pretty/RB much/JJ none/NN of/IN the/DT marriage/NN benefit/NN laws/NNS that/WDT are/VBP on/IN the/DT book/NN make/VBP any/DT sense/NN for/IN groups/NNS of/IN more/JJR than/IN two/CD ,/, so/IN recongnising/VBG group/NN marriages/NNS is/VBZ a/DT huge/JJ legal/JJ task/NN ,/, and/CC one/CD for/IN which/WDT the/DT outcomes/NNS are/VBP far/RB from/IN obvious/JJ ./."
S1,"If/IN we/PRP are/VBP talking/VBG about/IN legal/JJ recognition/NN ,/, and/CC we/PRP are/VBP (/( right/JJ ?/. )/) ,/, then/RB the/DT cases/NNS are/VBP wildly/RB different/JJ ./."
S1,"Our/PRP$ marriage/NN laws/NNS ,/, for/IN better/JJR or/CC worse/JJR ,/, are/VBP set/VBN up/RP on/IN the/DT assumption/NN of/IN two/CD adults/NNS running/VBG a/DT household/NN ./."
S1,"They/PRP also/RB assume/VBP man/NN and/CC wife/NN ,/, true/JJ ,/, but/CC do/VBP not/RB actually/RB depend/VB on/IN that/DT ./."
S1,But/CC the/DT dependence/NN on/IN there/EX being/VBG two/CD people/NNS is/VBZ embedded/VBN in/IN the/DT laws/NNS ;/: changing/VBG that/DT is/VBZ a/DT huge/JJ project/NN ./.
S2,"Yes/UH ,/, but/CC gays/NNS would/MD also/RB want/VB laws/NNS changed/VBN to/TO accomodate/VB THEIR/NNP form/NN of/IN marriage/NN as/RB well/RB ./."
S2,"The/DT fact/NN that/IN one/CD requires/VBZ less/JJR change/NN than/IN the/DT other/JJ should/MD not/RB matter/VB ,/, should/MD it/PRP ?/. Should/MD having/VBG to/TO do/VB more/JJR reworking/NN of/IN laws/NNS and/CC more/JJR paperwork/NN hinder/NN the/DT pursuit/NN of/IN equality/NN ?/. It/PRP seems/VBZ to/TO me/PRP your/PRP$ argument/NN boils/VBZ down/RB to/TO ""/VB polygamy/JJ requires/VBZ more/JJR work/NN to/TO make/VB the/DT laws/NNS accomodate/VBP it/PRP ./."
S2,"""/JJ Yeah/NNP --/: such/JJ is/VBZ the/DT price/NN for/IN marriage/NN equality/NN ./."
S2,"let/VB us/PRP face/VB it/PRP --/: if/IN society/NN really/RB wanted/VBD to/TO make/VB marriage/NN an/DT open-ended/JJ institution/NN of/IN equality/NN rather/RB than/IN for/IN opposite-sex/NN couples/NNS which/WDT comprise/VBP most/RBS relationships/NNS ,/, they/PRP could/MD pull/VB it/PRP off/RP --/: polygamy/NN ,/, gays/NNS ,/, letting/VBG 17/CD year/NN olds/NNS marry/VBP ,/, etc/FW ./."
S2,All/PDT those/DT civil/JJ servants/NNS are/VBP there/RB and/CC can/MD do/VB it/PRP as/RB directed/VBD as/IN legislation/NN is/VBZ changed/VBN ./.
S2,"Means/NNS could/MD be/VB set/VBN up/RP to/TO determine/VB inheritance/NN ,/, for/IN example/NN ./."
S2,Laws/NNS can/MD be/VB worded/VBN to/TO do/VB it/PRP ./.
S1,"See/VB ,/, this/DT is/VBZ why/WRB we/PRP try/VBP to/TO avoid/VB this/DT debate/NN ./."
S1,Those/DT who/WP oppose/VBP gay/JJ marriage/NN inevitably/RB put/VBD their/PRP$ own/JJ spin/NN on/IN it/PRP and/CC drag/VB it/PRP to/TO silly/JJ conclusion/NN ./.
S1,"Here/RB we/PRP see/VBP what/WP gays/VBZ really/RB want/JJ turned/VBD into/IN ""/JJ make/VBP marriage/NN an/DT open-ended/JJ institution/NN of/IN equality/NN ""/NNP ,/, which/WDT then/RB means/VBZ gay/NN ,/, poly/NN ,/, and/CC 17/CD year/NN olds/NNS in/IN this/DT case/NN ./."
S1,"Jyoshu/NNP stopped/VBD there/RB ,/, but/CC it/PRP is/VBZ not/RB uncommon/JJ for/IN it/PRP then/RB to/TO go/VB to/TO children/NNS ,/, cousins/NNS ,/, dogs/NNS ,/, whatever/WDT ./."
S1,"This/DT issue/NN is/VBZ not/RB ""/JJ let/VB us/PRP let/VB everyone/NN do/VB anything/NN they/PRP like/IN ""/NNP ,/, that/WDT is/VBZ just/RB the/DT common/JJ reframing/NN we/PRP see/VBP whenever/JJ poly/JJ relations/NNS are/VBP brought/VBN up/RP while/IN disscusing/VBG gay/JJ marriage/NN ./."
S1,"It/PRP happens/VBZ all/PDT the/DT time/NN ,/, it/PRP gets/VBZ old/JJ ,/, and/CC that/DT is/VBZ why/WRB people/NNS who/WP have/VBP gone/VBN through/IN it/PRP a/DT bunch/NN of/IN times/NNS tend/VBP to/TO aviod/VB the/DT whole/JJ thing/NN ./."
S2,It/PRP happens/VBZ because/IN there/EX is/VBZ no/DT way/NN to/TO avoid/VB logical/JJ conclusions/NNS ./.
