speaker,pos
S1,it/PRP is/VBZ a/DT consideration/NN for/IN many/JJ reasons/NNS ./.
S1,"it/PRP is/VBZ a/DT tremendous/JJ NEW/NNP tax/NN on/IN businesses/NNS ,/, the/DT Social/NNP Security/NNP System/NNP and/CC Healthcare/NNP systems/NNS because/IN this/DT would/MD create/VB a/DT new/JJ ""/JJ dependent/JJ class/NN ""/NN that/WDT does/VBZ not/RB presently/RB exist/VBP ./."
S1,"Make/NNP no/DT mistake/NN about/IN it/PRP ,/, Gay/NNP marriage/NN IS/VBZ about/IN ECONOMICS/NNP ./."
S1,Any/DT claims/NNS to/TO the/DT contrary/JJ are/VBP simply/RB false/JJ ./.
S2,"Are/NNP you/PRP saying/VBG that/IN gay/JJ people/NNS who/WP pay/VBP into/IN the/DT same/JJ systems/NNS ,/, should/MD not/RB also/RB benefit/VB ?/. Speaking/VBG of/IN dependency/NN ,/, imagine/VB a/DT scenario/NN where/WRB a/DT gay/JJ person/NN is/VBZ in/IN a/DT same-sex/JJ marriage/NN ,/, that/WDT is/VBZ not/RB legally/RB recognized/VBN ./."
S2,This/DT person/NN is/VBZ also/RB dependent/JJ on/IN the/DT other/JJ spouse/NN ./.
S2,The/DT marriage/NN breaks/VBZ up/RP ./.
S2,"Now/RB ,/, the/DT taxpayer/NN must/MD support/VB the/DT dependent/JJ partner/NN ,/, because/IN the/DT marriage/NN was/VBD not/RB legally/RB recognized/VBN ./."
S2,"If/IN it/PRP were/VBD legal/JJ ,/, the/DT richer/JJR partner/NN could/MD have/VB been/VBN made/VBN to/TO support/VB the/DT poorer/JJR one/CD ,/, after/IN divorce/NN ./."
S1,Same/NNP sex/NN marriage/NN marriage/NN partners/NNS that/WDT are/VBP not/RB legally/RB mrried/VBN are/VBP called/VBN ROOMMATES/NNS ./.
S1,Do/VBP we/PRP want/VB to/TO start/VB giving/VBG benefits/NNS to/TO all/DT singles/NNS sharing/VBG apartments/NNS regardless/RB of/IN sexual/JJ bent/NN ?/. ./.
S2,"That/DT is/VBZ a/DT separate/JJ issue/NN ,/, and/CC could/MD also/RB involve/VB different/JJ sex/NN people/NNS ./."
S2,"We/PRP are/VBP not/RB talking/VBG about/IN singles/NNS ,/, or/CC roomates/NNS ,/, when/WRB we/PRP talk/VBP of/IN marriage/NN ./."
S2,I/PRP do/VBP not/RB see/VB roomates/NNS sharing/VBG an/DT apartment/NN arguing/VBG for/IN such/PDT a/DT recognition/NN or/CC responsibility/NN ./.
S2,"As/RB much/JJ as/IN many/JJ trust/NN and/CC care/NN for/IN their/PRP$ roomates/NNS ,/, it/PRP is/VBZ not/RB by/IN that/DT much/RB ./."
S1,"No/RB ,/, we/PRP are/VBP not/RB talking/VBG about/IN marriage/NN ./."
S1,we/PRP are/VBP talking/VBG about/IN a/DT relationship/NN that/IN some/DT want/VBP us/PRP to/TO all/DT believe/NN is/VBZ a/DT marriage/NN ./.
S1,"Well/RB ,/, if/IN I/PRP want/VBP to/TO marry/VB my/PRP$ dog/NN ,/, can/MD I/PRP ?/. Of/IN course/NN I/PRP can't/VBP ./."
S1,It/PRP all/DT goes/VBZ back/RB to/TO the/DT definition/NN of/IN marriage/NN and/CC Jack/NNP and/CC Jack/NNP am/VBP not/RB it/PRP ./.
S2,Here/RB we/PRP go/VBP again/RB ./.
S2,"If/IN these/DT types/NNS of/IN arguments/NNS are/VBP the/DT best/JJS the/DT right/JJ wing/NN can/MD come/VB up/RP with/IN and/CC just/RB repeat/NN and/CC repeat/NN ad/NN nauseum/NN ,/, then/RB good/JJ luck/NN ./."
S2,In/IN Mass/NNP ./.
S2,",/, in/IN Ontario/NNP ,/, in/IN British/NNP Columbia/NNP ,/, in/IN Quebec/NNP ,/, in/IN Belgium/NNP and/CC the/DT Netherlands/NNP ,/, Jack/NNP and/CC Jack/NNP are/VBP it/PRP ./."
S1,I/PRP am/VBP not/RB a/DT Right/JJ Winger/NN ./.
S1,Right/JJ Wingers/NNS are/VBP way/NN too/RB far/RB Left/NNP for/IN me/PRP ./.
S1,I/PRP am/VBP a/DT Jeffersonian/JJ Liberal/NNP ./.
S1,I/PRP believe/VBP in/IN the/DT Constitution/NNP as/IN written/VBN ./.
S1,they/PRP are/VBP only/RB allowed/VBN in/IN Mass/NNP ./.
S1,"because/IN the/DT ""/NNP people's/NN will/MD ""/VB has/VBZ not/RB been/VBN heard/VBN yet/RB ./."
S1,"The/DT majority/NN of/IN Americans/NNPS are/VBP against/IN same/JJ sex/NN marriage/NN ,/, no/DT matter/NN how/WRB you/PRP try/VBP to/TO spin/VB it/PRP ,/, so/RB I/PRP am/VBP guessing/VBG that/IN the/DT laws/NNS will/MD be/VB solidified/VBN so/RB that/IN any/DT ambiguity/NN is/VBZ removed/VBN very/RB soon/RB ./."
S1,"As/IN for/IN Canada/NNP and/CC the/DT Netherlands/NNP ,/, I/PRP could/MD care/VB less/RBR ./."
S1,I/PRP do/VBP not/RB live/VB or/CC pay/VB a/DT dime/NN in/IN taxes/NNS to/TO support/VB either/RB ./.
