speaker,pos
S1,"Matt/NNP ,/, this/DT is/VBZ getting/VBG ridiculous/JJ ./."
S1,You/PRP made/VBD an/DT assertion/NN that/IN Republicans/NNPS would/MD send/VB gays/NNS to/TO concentration/VB camps/NNS like/IN the/DT Germans/NNPS did/VBD in/IN the/DT holocaust/NN ./.
S1,"Then/RB you/PRP brought/VBD up/RP a/DT statement/NN by/IN Paul/NNP Cameron/NNP ,/, as/IN if/IN Paul/NNP Cameron/NNP has/VBZ anything/NN to/TO do/VB whatsoever/RB with/IN Republican/JJ politics/NNS or/CC leadership/NN ./."
S1,"Now/RB if/IN you/PRP would/MD linked/VB someone/NN in/IN the/DT Republican/JJ leadership/NN saying/VBG those/DT things/NNS ,/, you/PRP might/MD have/VB something/NN ,/, but/CC you/PRP didn't/VBP ./."
S1,Paul/NNP Cameron/NNP is/VBZ a/DT psychologist/NN that/WDT has/VBZ gone/VBN over/IN the/DT top/NN at/IN times/NNS with/IN some/DT of/IN the/DT things/NNS he/PRP has/VBZ said/VBD about/IN gays/NNS and/CC has/VBZ paid/VBN a/DT price/NN for/IN it/PRP ./.
S1,"he/PRP has/VBZ a/DT frequent/JJ target/NN of/IN the/DT gay/JJ pride/NN movement/NN for/IN demonization/NN and/CC because/IN he/PRP did/VBD not/RB tow/VB the/DT line/NN with/IN the/DT APA's/NNP political/JJ stances/NNS ,/, they/PRP distanced/VBD themselves/PRP from/IN him/PRP ./."
S1,"I/PRP do/VBP not/RB agree/VB with/IN everything/NN he/PRP says/VBZ either/CC ,/, for/IN that/DT matter/NN ./."
S1,"But/CC regardless/NN of/IN his/PRP$ views/NNS ,/, they/PRP are/VBP not/RB the/DT Republican/NNP party/NN talking/VBG ;/: the/DT most/RBS you/PRP can/MD say/VB is/VBZ that/IN they/PRP are/VBP Paul/NNP Cameron/NNP talking/VBG ./."
S1,"Well/RB ,/, sure/JJ --/: anything/NN COULD/NNP happen/VB ./."
S1,A/DT military/JJ coup/NN COULD/NNP take/VB place/NN and/CC we/PRP would/MD have/VB martial/JJ law/NN ./.
S1,A/DT new/JJ ice/NN age/NN COULD/NNP start/NN in/IN the/DT next/JJ year/NN ./.
S1,An/DT asteroid/NN COULD/NNP be/VB on/IN its/PRP$ way/NN to/TO hit/VB earth/NN ./.
S1,But/CC there/EX is/VBZ a/DT big/JJ difference/NN between/IN possibility/NN and/CC likelihood/NN ./.
S2,"Paul/NNP Cameron/NNP is/VBZ the/DT single/JJ most/RBS frequently/RB quoted/VBN ""/NNP expert/JJ ""/NNP cited/VBN by/IN the/DT GOP/NNP in/IN ALL/NNP their/PRP$ attempts/NNS to/TO limit/VB the/DT rights/NNS of/IN gay/NN people/NNS ./."
S2,"His/PRP$ ""/JJ research/NN ""/NN has/VBZ been/VBN entered/VBN in/IN the/DT Congressional/NNP Record/NNP countless/NN times/NNS ./."
