speaker,pos
S1,"So/RB ,/, then/RB 2/CD gays/NNS people/NNS living/VBG together/RB in/IN VA/NNP should/MD not/RB expect/VB healthcare/NN ,/, since/IN a/DT couple/NN who/WP is/VBZ not/RB married/VBN does/VBZ not/RB get/VB it/PRP ./."
S2,"""/JJ thats/NNS just/RB the/DT way/NN it/PRP is/VBZ ""/VBN is/VBZ not/RB much/JJ of/IN an/DT argument!/NN So/RB ,/, basically/RB you/PRP do/VBP not/RB care/VB that/IN some/DT people/NNS can/MD have/VB rights/NNS ,/, while/IN others/NNS who/WP should/MD have/VB them/PRP do/VB not/RB get/VB them/PRP ./."
S2,"So/RB ,/, I/PRP take/VBP it/PRP you/PRP liked/VBD segregation/NN ,/, prohabition/NN and/CC prefer/VBP women/NNS barefoot/VBP in/IN the/DT kitchen/NN rather/RB than/IN at/IN the/DT polls/NNS voting/VBG for/IN anything/NN ./."
S2,Wow!/IN all/DT I/PRP an/DT say/VBP is/VBZ wow/JJ ./.
S1,"I/PRP am/VBP guessing/VBG you/PRP mean/VBP ""/JJ prohibition/NN ""/NN ./."
S1,Gays/NNS do/VBP not/RB have/VB the/DT right/NN to/TO shared/VBN healthcare/NN because/IN they/PRP are/VBP not/RB married!/JJ Gays/NNS have/VBP rights/NNS ./.
S1,they/PRP can/MD marry/VB members/NNS of/IN the/DT opposite/JJ sex/NN ./.
S1,"Nobody/NN can/MD marry/VB members/NNS of/IN the/DT opposite/JJ sex/NN ,/, it/PRP is/VBZ not/RB just/RB gays/NNS ./."
S1,Gays/NNS have/VBP all/PDT the/DT rights/NNS that/WDT straight/VBD people/NNS do/VBP ./.
S1,"Straights/NNS cannot/NN marry/JJ people/NNS of/IN the/DT same/JJ sex/NN ,/, and/CC neither/CC can/MD gays/VB ./."
S1,"If/IN straigh/JJ people/NNS want/VBP heatlcare/NN ,/, they/PRP can/MD marry/VB someone/NN of/IN the/DT opposite/JJ sex/NN ./."
S1,so/RB can/MD gays!/VB ./.
S2,We/PRP do/VBP not/RB have/VB the/DT right/NN to/TO marry/VB who/WP we/PRP love/VBP and/CC if/IN ya/NNS did/VBD not/RB notice/VB it/PRP is/VBZ not/RB someone/NN of/IN the/DT same/JJ sex/NN ./.
S2,"What/WP a/DT ridculous/JJ posts!/NN We/PRP are/VBP fighting/VBG to/TO the/DT right/NN to/TO marry/VB ,/, we/PRP will/MD win/VB ,/, we/PRP will/MD have/VB healthcare/NN and/CC we/PRP are/VBP in/IN your/PRP$ neighborhood/NN too!/NN Trust/NNP me/PRP ,/, we/PRP are/VBP nor/CC backing/VBG down/RB to/TO the/DT xtian/JJ right/NN wing/NN ./."
S2,We/PRP shall/MD overcome!/VB ./.
S1,"Haha!!/NN It/PRP seems/VBZ like/IN ""/NN you/PRP all/DT ""/NNS are/VBP going/VBG in/IN the/DT wrong/JJ direction/NN then/RB ./."
S1,Thousands/NNS of/IN gays/NNS in/IN San/NNP Francisco/NNP recently/RB had/VBD their/PRP$ marriages/NNS enulled/VBN ./.
S1,A/DT judge/NN in/IN Seattle/NNP was/VBD also/RB told/VBD he/PRP cannot/VBZ allow/JJ gays/NNS to/TO get/VB married/JJ ./.
S1,Missouri/NNP just/RB voted/VBD to/TO outlaw/VB gay/JJ marriage/NN (/( 70%/CD of/IN the/DT people/NNS voted/VBD to/TO ban/VB it/PRP ./.
S1,pretty/RB alarming/VBG if/IN you/PRP ask/VBP me/PRP )/) ./.
S1,"How/WRB do/VB you/PRP figure/VB you/PRP are/VBP in/IN the/DT process/NN to/TO ""/VB overcome/VB ""/NNP ?/. It/PRP looks/VBZ quite/RB the/DT opposite/JJ if/IN you/PRP ask/VBP me/PRP ./."
S1,The/DT only/JJ luck/NN you/PRP have/VBP is/VBZ moving/VBG to/TO another/DT country/NN or/CC moving/VBG to/TO Massachusetts/NNP ./.
S1,"Mark/NNP my/PRP$ word/NN ,/, there/EX will/MD never/RB be/VB a/DT federal/JJ law/NN allowing/VBG gay/JJ marriages/NNS in/IN the/DT US/NN ./."
S2,"that/DT is/VBZ just/RB what/WP they/PRP said/VBD about/IN slavery/NN ,/, women/NNS voting/VBG ,/, interacial/JJ marriage/NN ./."
S2,"It/PRP is/VBZ what/WP they/PRP said/VBD about/IN people/NNS flying/VBG ,/, looking/VBG for/IN a/DT cure/NN to/TO polio/VB ,/, It/PRP is/VBZ always/RB darkest/VBN before/IN the/DT dawn!/NN ./."
