speaker,pos
S1,"There/EX you/PRP go/VBP using/VBG the/DT ""/NNP N/NNP ""/NNP word/NN ./."
S1,"I/PRP suppose/VBP you/PRP think/VBP you/PRP are/VBP normal/JJ too/RB huh/JJ ?/. At/IN least/JJS 2/CD men/NNS in/IN a/DT loving/NN ,/, comitted/VBD relationship/NN follow/VB the/DT pratice/NN of/IN fidelity/NN ,/, unlike/IN the/DT man/NN who/WP has/VBZ 1/CD wife/NN for/IN each/DT day/NN of/IN the/DT week/NN ./."
S2,"How/WRB do/VB you/PRP know/VB that/IN the/DT man/NN who/WP has/VBZ 1/CD wife/NN for/IN each/DT day/NN of/IN the/DT week/NN does/VBZ not/RB love/VB his/PRP$ wives/NNS ,/, or/CC is/VBZ not/RB committed/VBN to/TO them/PRP ./."
S2,Same/NN for/IN the/DT wives/NNS toward/IN their/PRP$ husband/NN ?/. Just/RB curious/JJ ?/. ./.
S1,"I/PRP never/RB stated/VBD that/IN the/DT husband/NN or/CC wives/NNS were/VBD not/RB comitted/VBN to/TO each/DT other/JJ ,/, I/PRP brought/VBD up/RP the/DT idea/NN of/IN fidelity/NN ./."
S1,"is/VBZ not/RB fidelity/JJ part/NN of/IN the/DT american/JJ attitude/NN of/IN ""/NNP normal/JJ ""/NNP ?/. Or/CC at/IN least/JJS it/PRP is/VBZ the/DT view/NN of/IN the/DT christian/NN reich/NN ./."
S2,Time/NNP CNN/NNP poll/NN conducted/VBN by/IN Harris/NNP Interactive/NNP ./.
S2,"Nov/RB 18/CD -/: 19/CD ,/, 2003/CD N/NNP =/VBD 1,507/CD adults/NNS nationwide/JJ MoE/NNP -/: 2/CD ./."
S2,"5%/CD (/( total/JJ sample/NN )/) Question/NN ""/FW Do/VBP you/PRP think/VB marriages/NNS between/IN homosexual/JJ men/NNS or/CC homosexual/JJ women/NNS should/MD be/VB recognized/VBN as/IN legal/JJ by/IN the/DT law/NN or/CC not/RB ?/. Yes/UH 32%/CD No/DT 62%/CD Not/RB Sure/JJ 6%/CD In/IN this/DT poll/NN ,/, 59%/CD of/IN DEMOCRATS/NNPS were/VBD opposed/VBN to/TO homosexual/JJ marriage/NN for/IN emn/NN or/CC women/NNS ./."
S2,"Are/VBP the/DT Democrats/NNPS now/RB part/NN of/IN the/DT Christian/NNP reich/NN ,/, as/IN well/RB ?/. ./."
S1,"Somehow/NNP ,/, I/PRP think/VBP it/PRP goes/VBZ a/DT little/JJ deeper/JJR than/IN party/NN lines/NNS ./."
S2,I/PRP believe/VBP what/WP we/PRP are/VBP seeing/VBG is/VBZ a/DT reaction/NN to/TO the/DT heterophobes/NNS that/WDT want/VBP to/TO foist/VB gay/JJ marriage/NN upon/IN the/DT rest/NN of/IN America/NNP ./.
S1,"What/WP exactly/RB is/VBZ a/DT heterophobe/NN ,/, and/CC how/WRB are/VBP they/PRP ""/VBP foisting/VBG ""/NNP gay/NN marriage/NN upon/IN America/NNP ?/. And/CC tell/VB me/PRP please/VB ,/, what/WP exactly/RB is/VBZ your/PRP$ problem/NN with/IN gay/JJ marriage/NN ,/, why/WRB are/VBP you/PRP so/RB opposed/VBD to/TO it/PRP ?/. ./."
